VH-pol,VV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,SM1 (%),Crop Name,label
-15.5727,-10.3191,-5.253599999999999,-0.8660254037844386,0.5000000000000001,11,35.9,Paddy,High
-16.1365,-10.7204,-5.416100000000002,-0.8660254037844386,0.5000000000000001,11,27.266666666666666,Paddy,High
-16.2749,-10.4284,-5.846499999999999,-0.8660254037844386,0.5000000000000001,11,34.6,Paddy,High
-15.7128,-10.3854,-5.327399999999999,-0.8660254037844386,0.5000000000000001,11,38.2,Paddy,High
-14.7574,-9.29557,-5.461830000000001,-0.8660254037844386,0.5000000000000001,11,29.4,Paddy,High
-15.4959,-9.99128,-5.504620000000001,-0.8660254037844386,0.5000000000000001,11,27.2,Paddy,High
-16.461,-10.1643,-6.296699999999998,-0.8660254037844386,0.5000000000000001,11,34.8,Paddy,High
-16.3319,-10.8561,-5.475800000000001,-0.8660254037844386,0.5000000000000001,11,50.0,Paddy,Very High
-15.7559,-10.6825,-5.073400000000001,-0.8660254037844386,0.5000000000000001,11,50.0,Paddy,Very High
-14.8442,-9.58698,-5.25722,-0.8660254037844386,0.5000000000000001,11,50.0,Paddy,Very High
-16.1413,-9.38401,-6.757290000000001,-0.8660254037844386,0.5000000000000001,11,50.0,Paddy,Very High
-15.6192,-10.5328,-5.086399999999999,-0.8660254037844386,0.5000000000000001,11,50.0,Paddy,Very High
-16.1221,-10.8092,-5.312899999999999,-0.8660254037844386,0.5000000000000001,11,40.6,Paddy,Very High
-14.9344,-9.63353,-5.30087,-0.8660254037844386,0.5000000000000001,11,32.2,Paddy,High
-15.4834,-10.2362,-5.247199999999999,-0.8660254037844386,0.5000000000000001,11,36.7,Paddy,High
-15.7868,-10.8161,-4.970699999999999,-0.8660254037844386,0.5000000000000001,2,22.0,Fallow,Medium
-15.5138,-11.2864,-4.227399999999999,-0.8660254037844386,0.5000000000000001,11,42.96666666666667,Paddy,Very High
-14.5743,-11.4995,-3.0747999999999998,-0.8660254037844386,0.5000000000000001,11,20.9,Paddy,Medium
-13.4674,-10.166,-3.3013999999999992,-0.8660254037844386,0.5000000000000001,11,28.1,Paddy,High
-14.7304,-9.56038,-5.170019999999999,-0.8660254037844386,0.5000000000000001,11,26.4,Paddy,High
-15.8753,-11.7524,-4.1229,-0.8660254037844386,0.5000000000000001,11,27.7,Paddy,High
-15.2054,-11.5983,-3.607099999999999,-0.8660254037844386,0.5000000000000001,11,30.8,Paddy,High
-15.0408,-9.56049,-5.480310000000001,-0.8660254037844386,0.5000000000000001,11,30.8,Paddy,High
-15.185,-10.161,-5.024000000000001,-0.8660254037844386,0.5000000000000001,11,43.7,Paddy,Very High
-17.0193,-11.5872,-5.432100000000002,-0.8660254037844386,0.5000000000000001,2,27.0,Fallow,High
-15.6987,-11.0433,-4.6554,-0.8660254037844386,0.5000000000000001,2,26.2,Fallow,High
-15.3008,-10.3861,-4.9147,-0.8660254037844386,0.5000000000000001,11,39.833333333333336,Paddy,Very High
-18.066,-10.3254,-7.740599999999999,-0.8660254037844386,0.5000000000000001,2,23.1,Fallow,Medium
-18.3269,-8.99425,-9.33265,-0.8660254037844386,0.5000000000000001,2,22.7,Fallow,Medium
-15.9447,-11.4235,-4.5211999999999986,-0.8660254037844386,0.5000000000000001,2,20.6,Fallow,Medium
-15.4504,-10.4959,-4.9544999999999995,-0.8660254037844386,0.5000000000000001,2,17.7,Fallow,Medium
-16.4455,-9.97551,-6.469989999999999,-0.8660254037844386,0.5000000000000001,2,17.733333333333334,Fallow,Medium
-15.4016,-10.6864,-4.715199999999999,-0.8660254037844386,0.5000000000000001,13,10.8,Pearl Millet,Low
-16.6606,-10.1922,-6.468399999999999,-0.8660254037844386,0.5000000000000001,13,10.0,Pearl Millet,Low
-16.4494,-10.0587,-6.390700000000001,-0.8660254037844386,0.5000000000000001,2,18.8,Fallow,Medium
-17.374,-9.29068,-8.083319999999999,-0.8660254037844386,0.5000000000000001,2,35.9,Fallow,High
-16.3404,-10.7914,-5.5489999999999995,-0.8660254037844386,0.5000000000000001,13,11.6,Pearl Millet,Low
-14.3238,-9.22312,-5.1006800000000005,-0.8660254037844386,0.5000000000000001,5,13.9,Jowar,Medium
-16.3365,-10.158,-6.178500000000001,-0.8660254037844386,0.5000000000000001,2,13.4,Fallow,Medium
-16.2314,-9.07401,-7.157390000000001,-0.8660254037844386,0.5000000000000001,2,16.1,Fallow,Medium
-15.1714,-9.69923,-5.47217,-0.8660254037844386,0.5000000000000001,11,32.9,Paddy,High
-16.6495,-9.549,-7.1005,-0.8660254037844386,0.5000000000000001,2,10.933333333333334,Fallow,Low
-14.631,-10.5705,-4.060500000000001,-0.8660254037844386,0.5000000000000001,2,17.4,Fallow,Medium
-16.1006,-11.9657,-4.1349,-0.8660254037844386,0.5000000000000001,2,18.0,Fallow,Medium
-14.8586,-10.0388,-4.819799999999999,-0.8660254037844386,0.5000000000000001,11,25.1,Paddy,High
-16.3873,-11.0428,-5.3445,-0.8660254037844386,0.5000000000000001,2,21.5,Fallow,Medium
-16.2108,-10.8921,-5.3187,-0.8660254037844386,0.5000000000000001,2,22.766666666666666,Fallow,Medium
-13.3794,-7.74898,-5.63042,-0.8660254037844386,0.5000000000000001,2,20.6,Fallow,Medium
-15.3375,-11.7414,-3.5961,-0.8660254037844386,0.5000000000000001,2,23.2,Fallow,Medium
-14.9294,-10.6627,-4.2667,-0.8660254037844386,0.5000000000000001,11,31.5,Paddy,High
-15.9217,-10.2918,-5.629899999999999,-0.8660254037844386,0.5000000000000001,2,14.8,Fallow,Medium
-15.6397,-10.689,-4.950699999999999,-0.8660254037844386,0.5000000000000001,2,28.933333333333334,Fallow,High
-19.5506,-12.4734,-7.0771999999999995,-0.8660254037844386,0.5000000000000001,2,7.5,Fallow,Low
-18.1195,-12.3623,-5.757199999999999,-0.8660254037844386,0.5000000000000001,2,7.5,Fallow,Low
-17.1902,-10.8471,-6.3431000000000015,-0.8660254037844386,0.5000000000000001,2,9.3,Fallow,Low
-19.3836,-12.1842,-7.199400000000001,-0.8660254037844386,0.5000000000000001,2,28.5,Fallow,High
-17.9612,-12.1012,-5.860000000000001,-0.8660254037844386,0.5000000000000001,2,9.366666666666667,Fallow,Low
-15.8605,-11.5155,-4.345000000000001,-0.8660254037844386,0.5000000000000001,2,23.2,Fallow,Medium
-16.5498,-12.141,-4.408800000000001,-0.8660254037844386,0.5000000000000001,2,22.5,Fallow,Medium
-14.4018,-10.0963,-4.3055,-0.8660254037844386,0.5000000000000001,2,24.2,Fallow,Medium
-17.5035,-9.21357,-8.289929999999998,-0.8660254037844386,0.5000000000000001,2,21.8,Fallow,Medium
-17.0451,-10.8806,-6.164500000000002,-0.8660254037844386,0.5000000000000001,2,27.533333333333335,Fallow,High
-14.9477,-10.8543,-4.093399999999999,-0.8660254037844386,0.5000000000000001,11,19.7,Paddy,Medium
-14.2449,-8.8256,-5.4193,-0.8660254037844386,0.5000000000000001,11,18.3,Paddy,Medium
-14.6813,-9.77579,-4.90551,-0.8660254037844386,0.5000000000000001,2,10.8,Fallow,Low
-16.9864,-10.2269,-6.759499999999999,-0.8660254037844386,0.5000000000000001,2,8.0,Fallow,Low
-15.4225,-9.80948,-5.613019999999999,-0.8660254037844386,0.5000000000000001,2,11.433333333333334,Fallow,Low
-18.005,-10.0337,-7.971299999999999,-0.8660254037844386,0.5000000000000001,2,16.5,Fallow,Medium
-18.3754,-9.89376,-8.481639999999999,-0.8660254037844386,0.5000000000000001,2,12.2,Fallow,Medium
-14.6945,-9.31965,-5.37485,-0.8660254037844386,0.5000000000000001,11,16.3,Paddy,Medium
-17.2409,-10.631,-6.6099,-0.8660254037844386,0.5000000000000001,11,19.9,Paddy,Medium
-16.6363,-8.59486,-8.041439999999998,-0.8660254037844386,0.5000000000000001,11,27.7,Paddy,High
-18.2038,-10.8892,-7.3146,-0.8660254037844386,0.5000000000000001,2,10.0,Fallow,Low
-16.5835,-11.3824,-5.2011,-0.8660254037844386,0.5000000000000001,2,18.5,Fallow,Medium
-15.7599,-9.55806,-6.201840000000001,-0.8660254037844386,0.5000000000000001,11,51.9,Paddy,Very High
-18.8387,-10.1739,-8.6648,-0.8660254037844386,0.5000000000000001,2,15.7,Fallow,Medium
-19.0851,-9.6299,-9.455200000000001,-0.8660254037844386,0.5000000000000001,2,10.4,Fallow,Low
-15.9026,-10.0268,-5.8758,-0.8660254037844386,0.5000000000000001,11,18.8,Paddy,Medium
-15.427,-10.7201,-4.706899999999999,-0.8660254037844386,0.5000000000000001,2,23.5,Fallow,Medium
-17.0611,-11.3209,-5.7402,-0.8660254037844386,0.5000000000000001,11,18.4,Paddy,Medium
-16.5584,-10.4012,-6.1572,-0.8660254037844386,0.5000000000000001,11,25.8,Paddy,High
-15.6574,-10.1838,-5.473600000000001,-0.8660254037844386,0.5000000000000001,11,24.533333333333335,Paddy,High
-16.1104,-10.2657,-5.844699999999998,-0.8660254037844386,0.5000000000000001,11,17.0,Paddy,Medium
-15.0352,-10.8682,-4.167,-0.8660254037844386,0.5000000000000001,11,25.2,Paddy,High
-18.2154,-11.8066,-6.408799999999999,-0.8660254037844386,0.5000000000000001,2,12.8,Fallow,Medium
-15.8745,-9.01885,-6.855649999999999,-0.8660254037844386,0.5000000000000001,2,18.9,Fallow,Medium
-16.2567,-11.5808,-4.675899999999999,-0.8660254037844386,0.5000000000000001,2,18.2,Fallow,Medium
-15.7048,-10.3441,-5.360700000000001,-0.8660254037844386,0.5000000000000001,11,26.0,Paddy,High
-18.2614,-11.5015,-6.759899999999998,-0.8660254037844386,0.5000000000000001,2,16.7,Fallow,Medium
-17.851,-10.1538,-7.697199999999999,-0.8660254037844386,0.5000000000000001,2,13.7,Fallow,Medium
-19.5258,-12.0423,-7.483500000000001,-0.8660254037844386,0.5000000000000001,2,13.2,Fallow,Medium
-18.7444,-11.8569,-6.887499999999999,-0.8660254037844386,0.5000000000000001,2,15.366666666666667,Fallow,Medium
-16.9867,-9.18694,-7.799759999999999,-0.5000000000000004,0.8660254037844384,9,6.0,Mustard,Low
-17.3929,-9.33187,-8.06103,-0.5000000000000004,0.8660254037844384,2,16.6,Fallow,Medium
-19.4064,-11.3905,-8.015900000000002,-0.5000000000000004,0.8660254037844384,1,14.5,Chickori,Medium
-17.2645,-11.5968,-5.667700000000002,-0.5000000000000004,0.8660254037844384,7,6.6,Lemon,Low
-17.6363,-10.9754,-6.660899999999998,-0.5000000000000004,0.8660254037844384,1,11.033333333333333,Chickori,Low
-17.732,-8.16163,-9.570369999999999,-0.5000000000000004,0.8660254037844384,2,25.0,Fallow,High
-15.0632,-5.99729,-9.06591,-0.5000000000000004,0.8660254037844384,2,27.0,Fallow,High
-16.0032,-9.19477,-6.8084299999999995,-0.5000000000000004,0.8660254037844384,2,22.0,Fallow,Medium
-17.1376,-9.08405,-8.05355,-0.5000000000000004,0.8660254037844384,2,23.5,Fallow,Medium
-17.2111,-7.78925,-9.42185,-0.5000000000000004,0.8660254037844384,2,25.633333333333333,Fallow,High
-16.3826,-10.04,-6.342600000000001,-0.5000000000000004,0.8660254037844384,2,34.6,Fallow,High
-17.4798,-8.45274,-9.02706,-0.5000000000000004,0.8660254037844384,2,35.2,Fallow,High
-15.0283,-7.51548,-7.51282,-0.5000000000000004,0.8660254037844384,2,24.2,Fallow,Medium
-15.006,-8.06298,-6.943020000000001,-0.5000000000000004,0.8660254037844384,2,28.6,Fallow,High
-15.45,-8.62576,-6.82424,-0.5000000000000004,0.8660254037844384,2,28.8,Fallow,High
-17.8115,-10.3047,-7.506799999999998,-0.5000000000000004,0.8660254037844384,2,4.4,Fallow,Low
-20.4792,-12.6469,-7.832299999999998,-0.5000000000000004,0.8660254037844384,2,3.7,Fallow,Low
-16.696,-9.38246,-7.3135400000000015,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-16.5445,-8.285,-8.2595,-0.5000000000000004,0.8660254037844384,5,26.5,Jowar,High
-17.9222,-11.9044,-6.017799999999999,-0.5000000000000004,0.8660254037844384,2,6.233333333333333,Fallow,Low
-19.0415,-10.1429,-8.8986,-0.5000000000000004,0.8660254037844384,2,4.3,Fallow,Low
-18.816,-9.29471,-9.521289999999999,-0.5000000000000004,0.8660254037844384,2,5.2,Fallow,Low
-18.5045,-9.93196,-8.57254,-0.5000000000000004,0.8660254037844384,2,4.7,Fallow,Low
-18.2382,-8.65533,-9.58287,-0.5000000000000004,0.8660254037844384,2,5.2,Fallow,Low
-19.0097,-9.80521,-9.204489999999998,-0.5000000000000004,0.8660254037844384,2,4.266666666666667,Fallow,Low
-15.2933,-7.45183,-7.84147,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-14.4365,-6.0505,-8.386,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-16.4495,-8.30743,-8.14207,-0.5000000000000004,0.8660254037844384,2,11.2,Fallow,Low
-15.8672,-8.79241,-7.07479,-0.5000000000000004,0.8660254037844384,2,10.3,Fallow,Low
-15.2468,-7.26449,-7.98231,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-17.0051,-9.8747,-7.130399999999998,-0.5000000000000004,0.8660254037844384,2,7.3,Fallow,Low
-18.0847,-10.7996,-7.285100000000002,-0.5000000000000004,0.8660254037844384,2,4.7,Fallow,Low
-18.1624,-10.8497,-7.312700000000001,-0.5000000000000004,0.8660254037844384,2,25.4,Fallow,High
-17.573,-10.8116,-6.7614,-0.5000000000000004,0.8660254037844384,2,3.6,Fallow,Low
-18.6141,-11.1055,-7.508600000000001,-0.5000000000000004,0.8660254037844384,2,10.066666666666666,Fallow,Low
-15.8591,-8.40373,-7.45537,-0.5000000000000004,0.8660254037844384,2,9.3,Fallow,Low
-16.5311,-7.93512,-8.595979999999997,-0.5000000000000004,0.8660254037844384,2,44.0,Fallow,Very High
-17.6762,-9.27483,-8.401370000000002,-0.5000000000000004,0.8660254037844384,2,10.4,Fallow,Low
-15.6404,-7.30721,-8.333189999999998,-0.5000000000000004,0.8660254037844384,2,9.5,Fallow,Low
-15.5907,-8.42519,-7.165509999999999,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-15.4728,-10.4611,-5.011699999999999,-0.5000000000000004,0.8660254037844384,2,4.5,Fallow,Low
-14.4573,-7.85315,-6.60415,-0.5000000000000004,0.8660254037844384,2,8.8,Fallow,Low
-14.5349,-6.55894,-7.975960000000001,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-16.9912,-7.87452,-9.116679999999999,-0.5000000000000004,0.8660254037844384,2,48.9,Fallow,Very High
-16.1229,-9.27205,-6.850850000000001,-0.5000000000000004,0.8660254037844384,2,9.833333333333334,Fallow,Low
-15.2787,-6.23449,-9.04421,-0.5000000000000004,0.8660254037844384,2,27.9,Fallow,High
-15.3161,-5.77221,-9.543890000000001,-0.5000000000000004,0.8660254037844384,2,36.2,Fallow,High
-15.2949,-7.38184,-7.91306,-0.5000000000000004,0.8660254037844384,2,35.7,Fallow,High
-13.2534,-5.82253,-7.430869999999999,-0.5000000000000004,0.8660254037844384,2,36.4,Fallow,High
-14.9113,-7.08595,-7.82535,-0.5000000000000004,0.8660254037844384,2,38.8,Fallow,High
-16.7976,-7.99757,-8.80003,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-16.0165,-10.1738,-5.842700000000001,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-15.6158,-9.76191,-5.85389,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-16.2832,-9.73747,-6.545730000000001,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-17.3368,-8.95437,-8.38243,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-17.7726,-11.4881,-6.284500000000001,-0.5000000000000004,0.8660254037844384,2,13.2,Fallow,Medium
-16.9006,-9.54825,-7.352350000000001,-0.5000000000000004,0.8660254037844384,2,6.4,Fallow,Low
-14.6347,-7.98846,-6.646240000000001,-0.5000000000000004,0.8660254037844384,16,31.7,Tobacco,High
-17.6535,-10.6398,-7.013700000000002,-0.5000000000000004,0.8660254037844384,2,19.6,Fallow,Medium
-17.1763,-10.087,-7.0893000000000015,-0.5000000000000004,0.8660254037844384,2,10.666666666666666,Fallow,Low
-17.0656,-9.1373,-7.9283,-0.5000000000000004,0.8660254037844384,2,22.6,Fallow,Medium
-18.2968,-11.0735,-7.223300000000002,-0.5000000000000004,0.8660254037844384,2,7.3,Fallow,Low
-16.2719,-8.39612,-7.875779999999999,-0.5000000000000004,0.8660254037844384,2,45.5,Fallow,Very High
-16.9744,-9.35911,-7.61529,-0.5000000000000004,0.8660254037844384,2,12.6,Fallow,Medium
-15.9793,-8.42725,-7.5520499999999995,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-17.8974,-10.3033,-7.594100000000001,-0.5000000000000004,0.8660254037844384,2,19.3,Fallow,Medium
-17.1114,-9.83072,-7.28068,-0.5000000000000004,0.8660254037844384,2,17.2,Fallow,Medium
-18.3536,-10.5927,-7.7608999999999995,-0.5000000000000004,0.8660254037844384,2,11.2,Fallow,Low
-17.1371,-10.0808,-7.0563,-0.5000000000000004,0.8660254037844384,2,14.5,Fallow,Medium
-18.7177,-10.2786,-8.4391,-0.5000000000000004,0.8660254037844384,2,18.566666666666666,Fallow,Medium
-18.652,-9.83681,-8.815190000000001,-0.5000000000000004,0.8660254037844384,2,4.9,Fallow,Low
-18.8733,-10.9229,-7.9504,-0.5000000000000004,0.8660254037844384,2,6.0,Fallow,Low
-18.7997,-12.1376,-6.662100000000001,-0.5000000000000004,0.8660254037844384,2,6.7,Fallow,Low
-18.8403,-11.6632,-7.177099999999999,-0.5000000000000004,0.8660254037844384,2,2.4,Fallow,Low
-18.7492,-11.5476,-7.201599999999999,-0.5000000000000004,0.8660254037844384,2,16.2,Fallow,Medium
-19.0639,-11.116,-7.947900000000001,-0.5000000000000004,0.8660254037844384,17,7.5,Tobacco&Chickori,Low
-19.9945,-10.38,-9.614499999999998,-0.5000000000000004,0.8660254037844384,17,5.4,Tobacco&Chickori,Low
-18.3989,-9.15782,-9.241080000000002,-0.5000000000000004,0.8660254037844384,2,13.5,Fallow,Medium
-17.6031,-10.8315,-6.771600000000001,-0.5000000000000004,0.8660254037844384,2,12.2,Fallow,Medium
-18.7735,-9.84912,-8.92438,-0.5000000000000004,0.8660254037844384,2,14.0,Fallow,Medium
-16.9069,-9.6179,-7.289,-0.5000000000000004,0.8660254037844384,2,2.5,Fallow,Low
-16.2843,-10.762,-5.522300000000001,-0.5000000000000004,0.8660254037844384,2,2.3,Fallow,Low
-16.8986,-11.0205,-5.878099999999998,-0.5000000000000004,0.8660254037844384,2,6.4,Fallow,Low
-18.203,-9.75805,-8.444949999999999,-0.5000000000000004,0.8660254037844384,1,38.8,Chickori,High
-16.1352,-9.50586,-6.629340000000001,-0.5000000000000004,0.8660254037844384,2,2.1333333333333333,Fallow,Low
-16.4145,-10.4041,-6.010400000000001,-0.5000000000000004,0.8660254037844384,2,1.2,Fallow,Low
-18.7571,-11.3143,-7.442800000000002,-0.5000000000000004,0.8660254037844384,1,8.8,Chickori,Low
-17.3258,-9.84674,-7.4790600000000005,-0.5000000000000004,0.8660254037844384,1,8.9,Chickori,Low
-15.6855,-6.48458,-9.20092,-0.5000000000000004,0.8660254037844384,2,24.1,Fallow,Medium
-18.3175,-11.9857,-6.331799999999999,-0.5000000000000004,0.8660254037844384,2,9.266666666666667,Fallow,Low
-17.1626,-10.2336,-6.929000000000002,-0.5000000000000004,0.8660254037844384,2,2.1,Fallow,Low
-18.4282,-11.3989,-7.029300000000001,-0.5000000000000004,0.8660254037844384,2,1.4,Fallow,Low
-17.711,-9.0514,-8.6596,-0.5000000000000004,0.8660254037844384,2,21.9,Fallow,Medium
-17.3953,-10.0578,-7.337499999999999,-0.5000000000000004,0.8660254037844384,2,2.3,Fallow,Low
-19.3425,-10.6037,-8.738800000000001,-0.5000000000000004,0.8660254037844384,2,20.366666666666667,Fallow,Medium
-11.2509,-5.76335,-5.48755,-0.5000000000000004,0.8660254037844384,4,24.0,Fodder&Jowar,Medium
-15.0187,-10.6544,-4.3643,-0.5000000000000004,0.8660254037844384,16,11.0,Tobacco,Low
-18.0606,-10.8244,-7.2362,-0.5000000000000004,0.8660254037844384,16,11.5,Tobacco,Low
-15.735,-9.41137,-6.32363,-0.5000000000000004,0.8660254037844384,2,34.3,Fallow,High
-16.1248,-11.5078,-4.617000000000001,-0.5000000000000004,0.8660254037844384,16,11.2,Tobacco,Low
-18.6015,-10.6884,-7.913100000000002,-0.5000000000000004,0.8660254037844384,16,11.4,Tobacco,Low
-16.4909,-7.90242,-8.58848,-0.5000000000000004,0.8660254037844384,2,37.0,Fallow,High
-17.6493,-9.58536,-8.06394,-0.5000000000000004,0.8660254037844384,16,12.6,Tobacco,Medium
-18.8173,-10.1263,-8.690999999999999,-0.5000000000000004,0.8660254037844384,16,10.2,Tobacco,Low
-17.8344,-10.6524,-7.181999999999999,-0.5000000000000004,0.8660254037844384,16,9.799999999999999,Tobacco,Low
-16.0971,-9.4985,-6.598600000000001,-0.5000000000000004,0.8660254037844384,16,36.6,Tobacco,High
-15.5129,-7.924,-7.5889,-0.5000000000000004,0.8660254037844384,16,30.9,Tobacco,High
-15.4618,-7.27052,-8.191279999999999,-0.5000000000000004,0.8660254037844384,16,27.1,Tobacco,High
-14.9698,-10.3769,-4.5929,-0.5000000000000004,0.8660254037844384,9,22.7,Mustard,Medium
-15.1865,-7.83,-7.3565000000000005,-0.5000000000000004,0.8660254037844384,16,31.566666666666666,Tobacco,High
-17.9792,-11.3312,-6.647999999999998,-0.5000000000000004,0.8660254037844384,16,11.1,Tobacco,Low
-17.2915,-11.5914,-5.700099999999999,-0.5000000000000004,0.8660254037844384,16,10.7,Tobacco,Low
-19.3034,-10.8855,-8.4179,-0.5000000000000004,0.8660254037844384,16,10.5,Tobacco,Low
-19.5439,-12.3344,-7.2095,-0.5000000000000004,0.8660254037844384,16,9.0,Tobacco,Low
-19.9869,-12.3493,-7.637599999999999,-0.5000000000000004,0.8660254037844384,16,9.3,Tobacco,Low
-17.417,-9.84166,-7.575340000000002,-0.5000000000000004,0.8660254037844384,16,11.3,Tobacco,Low
-17.1933,-9.6678,-7.525500000000001,-0.5000000000000004,0.8660254037844384,16,21.5,Tobacco,Medium
-16.7803,-10.021,-6.7593,-0.5000000000000004,0.8660254037844384,16,25.1,Tobacco,High
-17.0459,-8.92339,-8.12251,-0.5000000000000004,0.8660254037844384,16,17.4,Tobacco,Medium
-15.7954,-7.54797,-8.247430000000001,-0.5000000000000004,0.8660254037844384,2,32.06666666666666,Fallow,High
-16.7894,-8.45576,-8.33364,-0.5000000000000004,0.8660254037844384,2,36.8,Fallow,High
-15.0577,-8.77033,-6.287370000000001,-0.5000000000000004,0.8660254037844384,2,39.0,Fallow,High
-14.5567,-8.74441,-5.812289999999999,-0.5000000000000004,0.8660254037844384,2,50.0,Fallow,Very High
-18.0965,-9.92425,-8.172249999999998,-0.5000000000000004,0.8660254037844384,2,9.4,Fallow,Low
-16.554,-8.64839,-7.905609999999999,-0.5000000000000004,0.8660254037844384,2,35.666666666666664,Fallow,High
-17.72,-11.1005,-6.619499999999999,-0.5000000000000004,0.8660254037844384,2,25.1,Fallow,High
-15.9304,-10.1496,-5.780800000000001,-0.5000000000000004,0.8660254037844384,2,15.0,Fallow,Medium
-17.1687,-10.4173,-6.751400000000002,-0.5000000000000004,0.8660254037844384,2,13.3,Fallow,Medium
-15.6121,-8.78998,-6.82212,-0.5000000000000004,0.8660254037844384,2,14.2,Fallow,Medium
-16.9227,-11.2461,-5.676599999999999,-0.5000000000000004,0.8660254037844384,2,14.333333333333332,Fallow,Medium
-12.6159,-7.67033,-4.94557,-0.5000000000000004,0.8660254037844384,2,43.5,Fallow,Very High
-13.3332,-7.23442,-6.09878,-0.5000000000000004,0.8660254037844384,2,44.2,Fallow,Very High
-17.5579,-10.1138,-7.444100000000001,-0.5000000000000004,0.8660254037844384,16,14.5,Tobacco,Medium
-16.1261,-9.60262,-6.523480000000001,-0.5000000000000004,0.8660254037844384,16,26.4,Tobacco,High
-14.8682,-8.34889,-6.519309999999999,-0.5000000000000004,0.8660254037844384,16,16.0,Tobacco,Medium
-15.2388,-6.75165,-8.48715,-0.5000000000000004,0.8660254037844384,2,46.4,Fallow,Very High
-17.2182,-7.34528,-9.87292,-0.5000000000000004,0.8660254037844384,2,2.5,Fallow,Low
-16.8375,-6.74168,-10.09582,-0.5000000000000004,0.8660254037844384,16,37.2,Tobacco,High
-18.1201,-7.80174,-10.318360000000002,-0.5000000000000004,0.8660254037844384,16,38.3,Tobacco,High
-17.4292,-6.83499,-10.59421,-0.5000000000000004,0.8660254037844384,16,36.56666666666667,Tobacco,High
-14.0462,-7.44653,-6.599670000000001,-2.4492935982947064e-16,1.0,9,9.2,Mustard,Low
-16.2277,-9.33352,-6.894179999999999,-2.4492935982947064e-16,1.0,1,7.1,Chickori,Low
-15.1951,-9.28399,-5.911110000000001,-2.4492935982947064e-16,1.0,1,27.1,Chickori,High
-17.4183,-9.70444,-7.713859999999999,-2.4492935982947064e-16,1.0,7,7.4,Lemon,Low
-15.2722,-8.33607,-6.93613,-2.4492935982947064e-16,1.0,1,27.53333333333333,Chickori,High
-17.6808,-10.1541,-7.526700000000002,-2.4492935982947064e-16,1.0,19,11.6,Wheat,Low
-18.7365,-12.2959,-6.4406,-2.4492935982947064e-16,1.0,19,11.8,Wheat,Low
-15.721,-7.93595,-7.78505,-2.4492935982947064e-16,1.0,19,36.8,Wheat,High
-19.2282,-8.11671,-11.111490000000002,-2.4492935982947064e-16,1.0,19,47.3,Wheat,Very High
-19.1796,-11.2415,-7.9381,-2.4492935982947064e-16,1.0,19,6.633333333333334,Wheat,Low
-16.6537,-10.0728,-6.5809,-2.4492935982947064e-16,1.0,19,3.9,Wheat,Low
-18.1092,-11.7679,-6.341300000000002,-2.4492935982947064e-16,1.0,19,11.0,Wheat,Low
-18.5392,-11.5032,-7.036000000000001,-2.4492935982947064e-16,1.0,19,8.8,Wheat,Low
-18.3652,-9.88802,-8.477180000000002,-2.4492935982947064e-16,1.0,19,7.9,Wheat,Low
-18.9546,-11.6986,-7.2559999999999985,-2.4492935982947064e-16,1.0,19,8.966666666666667,Wheat,Low
-18.8663,-11.5938,-7.272499999999999,-2.4492935982947064e-16,1.0,2,12.1,Fallow,Medium
-19.3104,-12.9189,-6.391500000000001,-2.4492935982947064e-16,1.0,2,8.7,Fallow,Low
-18.8113,-11.0742,-7.7371,-2.4492935982947064e-16,1.0,2,17.5,Fallow,Medium
-19.0093,-11.8076,-7.201699999999999,-2.4492935982947064e-16,1.0,2,7.5,Fallow,Low
-18.1151,-11.9449,-6.170200000000001,-2.4492935982947064e-16,1.0,2,7.366666666666666,Fallow,Low
-20.5352,-12.0889,-8.446299999999999,-2.4492935982947064e-16,1.0,19,11.7,Wheat,Low
-19.5427,-13.2522,-6.2905,-2.4492935982947064e-16,1.0,19,13.3,Wheat,Medium
-20.3658,-11.2344,-9.1314,-2.4492935982947064e-16,1.0,19,12.2,Wheat,Medium
-19.3716,-10.7658,-8.6058,-2.4492935982947064e-16,1.0,19,10.9,Wheat,Low
-20.8161,-11.4518,-9.364299999999998,-2.4492935982947064e-16,1.0,19,8.1,Wheat,Low
-18.9072,-11.4608,-7.446399999999999,-2.4492935982947064e-16,1.0,19,6.4,Wheat,Low
-18.0152,-11.9774,-6.037800000000001,-2.4492935982947064e-16,1.0,19,8.5,Wheat,Low
-17.9871,-11.4391,-6.548000000000002,-2.4492935982947064e-16,1.0,19,7.0,Wheat,Low
