VH-pol,VV-pol,SM1 (%),Crop Name,label,NDVI
-16.9501,-11.9964,27.7,Wheat,High,0.8960294723510742
-17.8469,-13.5827,37.0,Wheat,Very High,0.8637922406196594
-16.4281,-11.4382,39.2,Wheat,Very High,0.8598290681838989
-16.8341,-11.0909,21.0,Wheat,Medium,0.8545843362808228
-18.0379,-12.4407,23.07,Wheat,High,0.7812326550483704
-16.7416,-11.0354,42.6,Wheat,Very High,0.7864951491355896
-16.5068,-11.0835,37.6,Wheat,Very High,0.7738748788833618
-17.3975,-11.7555,36.6,Wheat,Very High,0.8425531983375549
-15.2671,-11.3885,45.14,Wheat,Very High,0.8300653696060181
-16.2803,-12.9453,38.6,Wheat,Very High,0.8426143527030945
-16.7959,-8.96075,27.5,Wheat,High,0.6384563446044922
-17.3603,-11.6946,32.6,Wheat,High,0.5088273882865906
-16.5714,-10.2256,15.4,Wheat,Medium,0.4477272629737854
-16.2213,-11.6649,50.0,Fallow,Very High,0.3484923243522644
-17.1606,-10.3937,33.26666666666667,Wheat,High,0.7699443697929382
-14.5588,-10.0122,10.6,Tobacco&Chickori,Low,0.6127886176109314
-15.5967,-7.0393,9.0,Tobacco&Chickori,Low,0.7879746556282043
-15.1353,-8.95424,20.8,Chickori,Medium,0.7465310096740723
-13.771,-9.05676,34.6,Chickori,High,0.6477723121643066
-13.9581,-9.17124,31.23333333333333,Chickori,High,0.6015216112136841
-14.6997,-10.7492,50.0,Wheat,Very High,0.711003303527832
-16.4437,-11.8627,50.0,Wheat,Very High,0.705205500125885
-13.5356,-8.24036,50.0,Chickori,Very High,0.7680642008781433
-13.9604,-8.43152,50.0,Chickori,Very High,0.7523809671401978
-15.1217,-11.2737,50.0,Wheat,Very High,0.727371871471405
-16.1329,-10.7805,21.5,Wheat,High,0.7259713411331177
-15.2355,-9.72718,32.6,Chickori,High,0.7963488698005676
-15.5838,-12.1967,28.9,Wheat,High,0.809819757938385
-15.5949,-9.98222,34.66666666666666,Chickori,High,0.7705692648887634
-16.6021,-10.1763,26.8,Wheat,High,0.7997793555259705
-16.1309,-11.4482,13.3,Wheat,Medium,0.7792137861251831
-16.1358,-10.6999,38.8,Weed&Chickori,Very High,0.8019999861717224
-16.6825,-11.1733,27.9,Wheat,High,0.7274725437164307
-17.3046,-11.0105,22.63333333333333,Wheat,High,0.8744609355926514
-12.7777,-7.38957,16.5,Mustard,Medium,0.5524600148200989
-12.7871,-6.13017,36.2,Tobacco,Very High,0.7294281721115112
-13.2865,-6.61458,33.5,Tobacco,High,0.6701030731201172
-15.0006,-9.27358,22.7,Wheat,High,0.8317241668701172
-13.2657,-6.34877,32.63333333333333,Tobacco,High,0.7678396701812744
-9.29664,-2.39394,14.4,Tobacco,Medium,0.8337417244911194
-13.6349,-10.0861,49.6,Wheat,Very High,0.8005944490432739
-13.1988,-7.29851,39.3,Tobacco,Very High,0.8154981732368469
-11.1272,-2.69095,36.6,Tobacco,Very High,0.7963488698005676
-11.8073,-6.06631,36.53333333333333,Tobacco,Very High,0.8117693662643433
-14.1498,-6.68199,22.5,Tobacco,High,0.7275269627571106
-12.6271,-4.47602,25.1,Tobacco,High,0.7995287179946899
-13.4989,-3.77011,22.7,Tobacco,High,0.7622377872467041
-15.9557,-12.0358,21.4,Wheat,Medium,0.7469300627708435
-13.9548,-5.44059,24.0,Tobacco,High,0.7814619541168213
-14.1771,-6.10917,32.3,Tobacco,High,0.6068965792655945
-14.1747,-7.65636,30.5,Tobacco,High,0.6831896305084229
-13.6783,-1.95955,52.3,Tobacco,Very High,0.7224639058113098
-12.3941,-4.35872,32.9,Tobacco,High,0.7229636311531067
-12.0652,-4.60556,34.7,Tobacco,High,0.7161409854888916
-13.5964,-4.3463,35.3,Tobacco,High,0.7307773232460022
-13.1855,-6.11653,43.3,Tobacco,Very High,0.7932367324829102
-12.8693,-5.3484,32.2,Tobacco,High,0.6838427782058716
-15.7576,-9.88194,40.0,Fallow,Very High,0.2787878811359405
-14.2261,-8.64934,39.6,Wheat,Very High,0.8245701193809509
-16.5653,-10.6457,17.2,Wheat,Medium,0.8858656287193298
-16.5034,-12.2592,13.6,Bhaji,Medium,0.8592780232429504
-16.4598,-12.9666,20.0,Wheat,Medium,0.8602710962295532
-15.4804,-10.624,9.8,Wheat,Low,0.8995852470397949
-16.4297,-12.6553,12.83333333333333,Wheat,Medium,0.8512095212936401
-17.5549,-12.3335,22.3,Wheat,High,0.829741358757019
-16.1217,-11.725,43.6,Wheat,Very High,0.7941716909408569
-16.0894,-11.8105,43.9,Wheat,Very High,0.730140209197998
-16.9901,-11.8096,39.5,Wheat,Very High,0.8254585862159729
-16.1811,-11.6881,44.23333333333333,Wheat,Very High,0.8203984498977661
-16.2317,-11.885,15.8,Wheat,Medium,0.7232270836830139
-16.6162,-10.893,10.0,Wheat,Low,0.7835318446159363
-11.394,-5.11634,17.3,Tobacco,Medium,0.7969865202903748
-12.8372,-5.62824,26.6,Tobacco,High,0.6735537052154541
-12.1822,-6.52894,22.1,Tobacco,High,0.7408267259597778
-14.6779,-9.02415,50.0,Wheat,Very High,0.8083009719848633
-14.7466,-8.90438,38.7,Tobacco,Very High,0.8396369218826294
-14.341,-6.59922,32.1,Tobacco,High,0.6338028311729431
-14.7369,-6.97648,21.2,Tobacco,Medium,0.739130437374115
-13.9063,-6.07886,24.6,Tobacco,High,0.6709831953048706
-16.6105,-8.24737,10.4,Fallow,Low,0.2704308927059173
-17.42,-9.34937,19.7,Chickori,Medium,0.8610007762908936
-16.9565,-10.3548,32.6,Chickori,High,0.8005203604698181
-16.6423,-10.6463,3.9,Lemon,Low,0.384861409664154
-16.3737,-10.0251,23.93333333333333,Chickori,High,0.8113841414451599
-17.3071,-12.2447,14.0,Wheat,Medium,0.471729964017868
-17.2182,-12.2952,11.7,Wheat,Medium,0.4514692723751068
-18.6923,-12.9807,11.3,Wheat,Medium,0.5168417096138
-17.9139,-13.7103,15.6,Wheat,Medium,0.4563034474849701
-18.3684,-12.2842,9.166666666666666,Wheat,Low,0.4755351543426513
-16.3651,-9.80148,10.8,Wheat,Low,0.5566607713699341
-16.2817,-12.0364,15.1,Wheat,Medium,0.4877868294715881
-16.2783,-11.9357,17.9,Wheat,Medium,0.4836396276950836
-17.1377,-12.2888,12.1,Wheat,Medium,0.4836980700492859
-17.4448,-12.3909,15.5,Wheat,Medium,0.4847573935985565
-12.8715,-9.25674,42.9,Wheat,Very High,0.5991425514221191
-14.5133,-11.0847,35.4,Wheat,High,0.6580621004104614
-15.5729,-10.9391,21.1,Wheat,Medium,0.5075376629829407
-16.3855,-10.433,19.5,Fodder,Medium,0.5346242189407349
-14.2083,-9.78607,34.33333333333334,Wheat,High,0.6005696058273315
-15.9872,-12.6533,23.7,Wheat,High,0.5583203434944153
-16.6462,-12.0565,26.5,Wheat,High,0.5611390471458435
-16.4501,-12.7393,29.9,Wheat,High,0.6310452222824097
-16.003,-9.77907,29.8,Wheat,High,0.6170861721038818
-15.8325,-12.2752,32.2,Wheat,High,0.6176245212554932
-16.0076,-11.5455,16.2,Wheat,Medium,0.5397260189056396
-14.8155,-9.03344,20.3,Wheat,Medium,0.5299455523490906
-17.9016,-11.0257,8.5,Wheat,Low,0.4118078351020813
-18.3952,-13.0445,17.0,Wheat,Medium,0.4211229979991913
-17.0559,-11.9057,9.933333333333334,Wheat,Low,0.5261756777763367
-16.3783,-10.434,50.0,Paddy,Very High,0.7862903475761414
-17.5256,-10.5302,50.0,Paddy,Very High,0.8384075164794922
-17.1383,-8.78881,50.0,Paddy,Very High,0.6878137588500977
-17.9127,-9.86497,50.0,Paddy,Very High,0.8108031153678894
-17.9407,-8.81019,50.0,Paddy,Very High,0.7966546416282654
-17.447,-12.1793,10.1,Wheat,Low,0.5515101552009583
-16.7146,-12.7791,17.5,Wheat,Medium,0.6150035262107849
-14.9904,-12.7406,33.9,Wheat,High,0.6092114448547363
-17.6639,-12.1437,15.6,Wheat,Medium,0.4808405339717865
-17.5062,-14.1722,23.26666666666667,Wheat,High,0.416610836982727
-17.5427,-12.5039,12.3,Wheat,Medium,0.3888888955116272
-17.0112,-11.8528,12.6,Wheat,Medium,0.4795417487621307
-15.5752,-11.6772,11.1,Wheat,Medium,0.5014577507972717
-16.0703,-12.6702,7.6,Wheat,Low,0.3725490272045135
-17.2573,-12.3123,21.46666666666667,Wheat,High,0.3647541105747223
-18.9129,-12.9722,8.7,Wheat,Low,0.3973037302494049
-15.9252,-12.1334,10.6,Wheat,Low,0.3764757215976715
-17.2232,-13.0049,19.4,Wheat,Medium,0.4039921164512634
-18.7375,-13.1885,9.0,Wheat,Low,0.4461305141448974
-17.8612,-12.9842,8.733333333333333,Wheat,Low,0.4233856797218323
-16.1713,-12.4847,15.6,Wheat,Medium,0.5804142951965332
-16.5226,-12.3652,28.1,Wheat,High,0.6752974390983582
-12.1042,-5.30975,26.2,Tobacco,High,0.6631319522857666
-15.4239,-11.2271,50.0,Wheat,Very High,0.4805194735527038
-14.4156,-11.6202,38.59999999999999,Wheat,Very High,0.6927469968795776
-17.2478,-13.9372,31.5,Wheat,High,0.678470253944397
-15.4331,-12.1299,18.2,Wheat,Medium,0.6456241011619568
-15.9007,-11.9878,29.3,Wheat,High,0.4473144710063934
-15.65,-11.4399,27.0,Wheat,High,0.6285930275917053
-16.1545,-13.4087,39.1,Wheat,Very High,0.6398671269416809
-15.4791,-10.3972,32.3,Wheat,High,0.4998255968093872
-17.444,-12.3715,18.4,Wheat,Medium,0.4690909087657928
-15.3519,-12.0284,21.3,Wheat,Medium,0.5969868302345276
-17.312,-12.9357,31.4,Wheat,High,0.4407523572444916
-17.7503,-12.8909,21.3,Wheat,Medium,0.486048012971878
-16.4958,-11.6347,26.4,Wheat,High,0.5532994866371155
-17.3336,-12.5616,24.3,Wheat,High,0.4646818339824676
-18.0618,-13.2636,6.1,Wheat,Low,0.3816971778869629
-18.0524,-12.6235,50.0,Fallow,Very High,0.4158110916614532
-16.7866,-12.0461,24.06666666666667,Wheat,High,0.644994854927063
-14.7559,-9.30287,10.0,Tobacco&Chickori,Low,0.7210401892662048
-15.1132,-9.16508,12.8,Tobacco&Chickori,Medium,0.8194384574890137
-15.8728,-10.1428,25.0,Tobacco&Chickori,High,0.7653519511222839
-15.6287,-9.33065,24.9,Tobacco&Chickori,High,0.6600837707519531
-14.9659,-9.3583,28.03333333333333,Tobacco&Chickori,High,0.5942290425300598
-16.3219,-11.7705,20.5,Wheat,Medium,0.5527027249336243
-15.9613,-11.3877,21.5,Wheat,High,0.6844014525413513
-16.4354,-11.081,26.9,Chickori,High,0.7471925020217896
-16.9237,-11.0487,23.8,Chickori,High,0.7742745876312256
-16.4029,-10.9246,18.53333333333333,Wheat,Medium,0.6194455027580261
-15.6554,-11.5393,18.2,Wheat,Medium,0.6273712515830994
-14.4477,-9.6995,25.2,Chickori,High,0.7685987949371338
-14.7729,-9.66142,13.3,Chickori,Medium,0.7595402002334595
-17.0983,-12.1376,11.9,Wheat,Medium,0.3440559506416321
-14.8425,-10.0662,22.7,Chickori,High,0.6680538654327393
-17.0015,-11.2018,9.9,Wheat,Low,0.4941860437393188
-15.8597,-11.9994,6.3,Wheat,Low,0.6945606470108032
-15.17,-12.0915,14.6,Chickori,Medium,0.755942165851593
-18.0121,-12.3552,9.5,Wheat,Low,0.453046590089798
-16.7538,-12.0534,8.866666666666667,Wheat,Low,0.5756509304046631
-15.8141,-10.4552,14.3,Tobacco,Medium,0.5395033955574036
-16.1347,-10.0176,18.4,Wheat,Medium,0.5491408705711365
-15.3249,-8.07728,14.9,Tobacco,Medium,0.6293615698814392
-12.6285,-5.54819,11.5,Tobacco,Medium,0.7401812672615051
-16.4507,-11.7825,10.6,Wheat,Low,0.4060390889644623
-13.842,-7.95256,29.8,Tobacco,High,0.7007592916488647
-13.2748,-6.30401,22.5,Tobacco,High,0.7164000868797302
-13.1435,-6.80192,24.83333333333333,Tobacco,High,0.7101385593414307
-15.6703,-7.74143,20.1,Tobacco,Medium,0.6082121729850769
-13.0004,-6.50483,9.9,Tobacco,Low,0.6335616707801819
-14.4055,-7.46838,13.1,Tobacco,Medium,0.610472559928894
-17.0059,-10.6621,8.6,Wheat,Low,0.4032258093357086
-15.19,-7.74739,15.56666666666667,Tobacco,Medium,0.6010240912437439
-16.4876,-8.13205,40.6,Pearl Millet,Very High,0.2141160517930984
-16.1771,-10.613,38.1,Pearl Millet,Very High,0.2461799681186676
-13.1007,-7.44708,13.8,Tobacco,Medium,0.6599264740943909
-14.8844,-7.19265,15.8,Tobacco,Medium,0.6585031151771545
-13.97,-7.0041,16.1,Tobacco,Medium,0.6242930889129639
-18.7186,-12.7144,9.2,Tobacco,Low,0.2896231412887573
-14.3749,-6.55638,20.5,Tobacco,Medium,0.6828110218048096
-14.4165,-6.78356,14.9,Tobacco,Medium,0.5719490051269531
-18.033,-10.5767,22.2,Fallow,High,0.1985843479633331
-16.1953,-10.0226,8.866666666666667,Wheat,Low,0.4399746656417846
-18.2417,-12.1704,5.0,Wheat,Low,0.495792418718338
-17.8181,-12.9422,12.5,Bhaji,Medium,0.5628742575645447
-17.8626,-12.4164,12.9,Wheat,Medium,0.6479772925376892
-17.0784,-11.1385,9.7,Wheat,Low,0.5189107656478882
-18.4907,-12.4082,9.1,Wheat,Low,0.5964854955673218
-17.7424,-14.073,14.9,Wheat,Medium,0.5145273804664612
-17.665,-12.9636,11.2,Wheat,Medium,0.6321911215782166
-19.025,-13.2409,7.5,Wheat,Low,0.4839498698711395
-18.2412,-13.8937,7.3,Wheat,Low,0.5146557688713074
-18.539,-13.5575,7.866666666666666,Wheat,Low,0.5264968872070312
-15.3511,-11.0892,17.9,Wheat,Medium,0.5218725800514221
-15.4795,-12.5479,18.1,Wheat,Medium,0.5748526453971863
-15.2343,-8.29466,14.7,Tobacco,Medium,0.6097323894500732
-14.7162,-8.60989,11.1,Tobacco,Medium,0.6510257124900818
-14.8094,-9.46771,17.8,Tobacco,Medium,0.5523223280906677
-16.2047,-8.15785,39.6,Fodder,Very High,0.3630573153495788
-15.4805,-8.92197,34.3,Chickori,High,0.7858319878578186
-16.0453,-9.4344,35.1,Chickori,High,0.7309417128562927
-16.8575,-10.406,5.8,Lemon,Low,0.357885867357254
-15.7507,-8.55455,39.76666666666667,Chickori,Very High,0.7421302199363708
-17.5013,-10.4036,9.4,Wheat,Low,0.2387014627456665
-18.125,-12.3652,6.2,Wheat,Low,0.2101324051618576
-18.9649,-10.8365,7.4,Wheat,Low,0.2883197665214538
-20.0177,-12.7441,7.7,Wheat,Low,0.2539877295494079
-19.1654,-12.8755,6.7,Wheat,Low,0.2797131240367889
-16.2517,-11.852,8.1,Wheat,Low,0.3109756112098694
-18.2734,-12.848,8.2,Wheat,Low,0.2833117842674255
-18.5325,-12.0067,3.3,Wheat,Low,0.2308005690574646
-19.1223,-11.2553,8.9,Wheat,Low,0.22537562251091
-20.0966,-12.8149,8.966666666666667,Wheat,Low,0.2327119708061218
-17.1008,-12.0098,13.5,Wheat,Medium,0.3275109231472015
-18.6375,-13.7609,8.1,Wheat,Low,0.24162258207798
-19.5445,-12.9904,11.8,Wheat,Medium,0.2662611007690429
-20.6462,-13.4372,6.5,Fallow,Low,0.2716385424137115
-19.4288,-13.374,11.5,Wheat,Medium,0.2658959627151489
-20.4393,-14.4652,9.9,Wheat,Low,0.3544017970561981
-19.2448,-15.1282,7.4,Wheat,Low,0.2600349187850952
-20.5439,-15.0913,13.1,Wheat,Medium,0.255952388048172
-18.7917,-11.3634,16.1,Wheat,Medium,0.2764886915683746
-21.1622,-14.6008,12.46666666666667,Wheat,Medium,0.2852153778076172
-18.8226,-12.0859,11.6,Wheat,Medium,0.2457075119018554
-17.8609,-12.3302,8.4,Wheat,Low,0.2569659352302551
-19.2538,-12.2654,14.6,Wheat,Medium,0.2560926973819732
-17.8046,-13.2369,7.1,Wheat,Low,0.2423005551099777
-19.9341,-14.9047,8.933333333333334,Wheat,Low,0.2468162477016449
-15.4954,-11.9714,50.0,Paddy,Very High,0.795032799243927
-17.9667,-12.2668,50.0,Paddy,Very High,0.8155737519264221
-18.1656,-12.0498,50.0,Paddy,Very High,0.7530120611190796
-17.7197,-13.2334,50.0,Paddy,Very High,0.8116232752799988
-17.0457,-11.6065,50.0,Paddy,Very High,0.7869434356689453
-18.5071,-13.0667,5.7,Wheat,Low,0.2186468690633773
-18.4877,-13.4561,10.6,Wheat,Low,0.3426057398319244
-19.582,-12.6759,10.9,Wheat,Medium,0.2426564544439315
-18.3967,-12.3502,5.2,Wheat,Low,0.2435503005981445
-20.2387,-13.6042,8.666666666666666,Wheat,Low,0.2471482902765274
-18.644,-12.0079,8.9,Wheat,Low,0.2302190363407135
-16.9925,-11.9639,8.3,Wheat,Low,0.2906714677810669
-16.7941,-12.0122,10.0,Wheat,Low,0.3114137947559356
-20.8084,-14.8714,7.8,Wheat,Low,0.2385399043560028
-17.8611,-13.4854,16.83333333333333,Wheat,Medium,0.2560813724994659
-20.604,-14.0517,5.8,Wheat,Low,0.2528433799743652
-18.81,-14.0509,6.9,Wheat,Low,0.2115990817546844
-18.6911,-13.88,8.5,Wheat,Low,0.2252107560634613
-21.0778,-13.9358,5.7,Wheat,Low,0.2600080966949463
-20.4974,-13.8849,4.7,Wheat,Low,0.2396762818098068
-15.6645,-11.5707,50.0,Wheat,Very High,0.5436958074569702
-16.811,-12.206,50.0,Wheat,Very High,0.4370763301849365
-16.6138,-10.9758,50.0,Tobacco,Very High,0.3234601020812988
-16.9683,-10.9307,50.0,Wheat,Very High,0.5860893130302429
-19.059,-14.1339,6.7,Wheat,Low,0.264913409948349
-18.9368,-14.2109,11.5,Wheat,Medium,0.3405889868736267
-13.9336,-8.28949,16.5,Tobacco,Medium,0.5179569125175476
-18.1226,-12.1872,10.16666666666667,Wheat,Low,0.3126491606235504
-17.6735,-13.5008,11.2,Wheat,Medium,0.3101673126220703
-18.141,-13.7831,10.6,Wheat,Low,0.2840419113636017
-20.5879,-13.1658,6.5,Wheat,Low,0.2129099369049072
-17.4321,-12.3064,8.4,Fallow,Low,0.3653974533081054
-18.8149,-13.3934,8.2,Wheat,Low,0.281733751296997
-17.2985,-12.1225,4.6,Wheat,Low,0.2720701992511749
-18.0297,-13.6176,5.9,Wheat,Low,0.2641609311103821
-18.057,-12.9098,6.0,Wheat,Low,0.2933491766452789
-17.0454,-12.1121,19.0,Wheat,Medium,0.2540160715579986
-19.1508,-12.7931,10.6,Wheat,Low,0.25
-17.5138,-11.7633,4.5,Wheat,Low,0.2773657739162445
-19.5062,-12.8134,10.8,Wheat,Low,0.2691662013530731
-18.4643,-12.9114,4.5,Wheat,Low,0.2171052694320678
-19.31,-13.3896,7.9,Fallow,Low,0.3464180529117584
-18.0638,-13.3432,8.433333333333334,Wheat,Low,0.2675709128379822
-16.6308,-10.2359,3.8,Tobacco&Chickori,Low,0.6624319553375244
-15.0192,-8.11331,6.1,Tobacco&Chickori,Low,0.766923725605011
-13.3026,-9.60324,8.5,Tobacco&Chickori,Low,0.7383986711502075
-14.8231,-7.85094,10.6,Tobacco&Chickori,Low,0.6265356540679932
-14.0353,-8.38732,13.06666666666667,Tobacco&Chickori,Medium,0.664707362651825
-18.0044,-11.7957,5.0,Wheat,Low,0.4012296199798584
-17.3552,-12.4313,8.7,Wheat,Low,0.3705583810806274
-15.8806,-12.0434,19.9,Chickori,Medium,0.3845161199569702
-17.2999,-11.4166,11.2,Fallow,Medium,0.2638850510120392
-17.1613,-12.394,5.266666666666667,Wheat,Low,0.3435582816600799
-16.1395,-12.224,50.0,Wheat,Very High,0.4382749199867248
-16.5415,-9.87348,50.0,Chickori,Very High,0.6671381592750549
-17.1174,-11.3148,50.0,Fallow,Very High,0.1992713958024978
-16.9678,-9.62197,50.0,Chickori,Very High,0.5914378762245178
-18.0531,-13.8743,50.0,Wheat,Very High,0.2758936882019043
-18.0434,-12.372,50.0,Wheat,Very High,0.4922155737876892
-17.569,-10.8421,50.0,Chickori,Very High,0.6806083917617798
-19.0635,-13.1552,50.0,Fallow,Very High,0.2921568751335144
-19.4983,-14.4682,50.0,Wheat,Very High,0.2970510721206665
-17.3451,-12.3752,50.0,Tobacco,Very High,0.3709071278572082
-17.3261,-13.8859,50.0,Wheat,Very High,0.2757932245731354
-17.3187,-13.187,50.0,Tobacco,Very High,0.3032054603099823
-14.7003,-9.39232,50.0,Tobacco,Very High,0.2313026189804077
-18.3253,-12.1053,50.0,Wheat,Very High,0.219780221581459
-15.6775,-7.72164,50.0,Tobacco,Very High,0.5186960697174072
-15.2732,-6.4906,50.0,Tobacco,Very High,0.5606874227523804
-15.8735,-7.39342,50.0,Tobacco,Very High,0.5322892069816589
-17.3018,-9.93376,50.0,Tobacco,Very High,0.1805425584316253
-19.505,-12.7297,50.0,Fallow,Very High,0.1903114169836044
-18.8382,-12.5182,50.0,Fallow,Very High,0.2158341258764267
-17.0319,-8.33885,50.0,Fallow,Very High,0.1364829391241073
-17.5705,-11.2791,50.0,Tobacco,Very High,0.1921418309211731
-18.2857,-11.6041,50.0,Fallow,Very High,0.177006259560585
-17.6789,-12.108,50.0,Fallow,Very High,0.2260419875383377
-18.7326,-12.5861,50.0,Fallow,Very High,0.2073101103305816
-19.5755,-12.5977,50.0,Fallow,Very High,0.1895424872636795
-18.5687,-12.559,50.0,Fallow,Very High,0.1909617036581039
-18.661,-11.9671,50.0,Tobacco,Very High,0.1834938079118728
-17.0863,-9.65075,50.0,Tobacco,Very High,0.5009189248085022
-16.9113,-10.6736,50.0,Tobacco,Very High,0.2896045446395874
-18.1426,-11.7774,50.0,Fodder,Very High,0.1891394406557083
-17.1808,-12.3532,50.0,Wheat,Very High,0.2228843867778778
-18.7792,-14.0572,50.0,Fallow,Very High,0.2258064448833465
-18.5383,-10.949,50.0,Fallow,Very High,0.2194787412881851
-17.906,-11.3469,50.0,Fallow,Very High,0.2067988663911819
-19.4054,-12.4806,50.0,Fallow,Very High,0.1773584932088852
-19.8226,-12.1576,50.0,Fallow,Very High,0.3335974514484405
-16.6096,-7.36097,50.0,Fallow,Very High,0.2642390429973602
-17.6825,-9.94847,50.0,Fallow,Very High,0.3069053590297699
-18.719,-11.8069,50.0,Fallow,Very High,0.3268231749534607
-19.0284,-13.7604,50.0,Fallow,Very High,0.2968448102474212
-18.0218,-12.691,50.0,Fallow,Very High,0.3218902349472046
-16.7871,-11.1701,50.0,Wheat,Very High,0.2998065650463104
-17.2167,-12.1574,50.0,Wheat,Very High,0.2789317369461059
-17.7785,-10.3782,50.0,Tobacco,Very High,0.1829545497894287
-16.6607,-10.6289,50.0,Tobacco,Very High,0.1951989829540252
-17.4057,-10.6208,50.0,Strobe,Very High,0.2190834879875183
