,NDVI
1025,0.35585910081863403
1026,0.2598980665206909
1027,0.19732937216758728
1028,0.15764331817626953
1029,0.20365436375141144
1030,0.24226804077625275
1031,0.2149200737476349
1032,0.24724648892879486
1033,0.5441533923149109
1034,0.2277992218732834
1035,0.286111980676651
1036,0.16040100157260895
1037,0.17123287916183472
1038,0.19476471841335297
1039,0.205165833234787
1040,0.2109416127204895
1041,0.2103225737810135
1042,0.18070009350776672
1043,0.2669067680835724
1044,0.2051868736743927
1045,0.1689145863056183
1046,0.17086835205554962
1047,0.19632606208324432
1048,0.20914888381958008
1049,0.18330657482147217
1050,0.1764705926179886
1051,0.3684837520122528
1052,0.16928885877132416
1053,0.21650362014770508
1054,0.30831581354141235
1055,0.27695560455322266
1056,0.360659122467041
1057,0.30676186084747314
1058,0.17520557343959808
1059,0.2656881511211395
1060,0.2331768423318863
1061,0.21148239076137543
1062,0.19974716007709503
1063,0.24642500281333923
1064,0.2236955463886261
1065,0.2106238454580307
1066,0.27441859245300293
1067,0.2421465963125229
1068,0.4639386236667633
1069,0.21833227574825287
1070,0.25294119119644165
1071,0.22200198471546173
1072,0.30983757972717285
1073,0.280230313539505
1074,0.23984143137931824
1075,0.18987341225147247
1076,0.29798516631126404
1077,0.17882689833641052
1078,0.4032496213912964
1079,0.19683338701725006
1080,0.19467061758041382
1081,0.2231520265340805
1082,0.23176823556423187
1083,0.18648472428321838
1084,0.1859504133462906
1085,0.2276536375284195
1086,0.4112808406352997
1087,0.2280246466398239
1088,0.3874458968639374
1089,0.20667187869548798
1090,0.25204819440841675
1091,0.29149892926216125
1092,0.20338982343673706
