lr,n_estimators,tau_lo,tau_hi,min_samples_leaf,max_depth,subsample,q_hat,base_w_te,val_PICP,val_MPIW,test_PICP,test_MPIW
0.02,550,0.2,0.8,15,4,0.8,7.371966,12.4763,0.901316,28.093296,0.908497,27.220204
0.02,550,0.2,0.8,15,4,0.9,7.977288,12.4759,0.907895,29.172794,0.934641,28.430462
0.02,550,0.2,0.8,15,4,1.0,7.149505,13.2362,0.907895,28.217107,0.901961,27.535215
0.02,550,0.2,0.8,15,5,0.8,7.842734,11.9299,0.888158,28.295376,0.921569,27.615358
0.02,550,0.2,0.8,15,5,0.9,7.764029,11.8677,0.894737,28.282717,0.934641,27.395793
0.02,550,0.2,0.8,15,5,1.0,7.834094,12.0887,0.914474,28.601168,0.908497,27.756914
0.02,550,0.2,0.8,18,4,0.8,8.084506,12.5471,0.921053,29.564355,0.934641,28.71607
0.02,550,0.2,0.8,18,4,0.9,7.655073,12.6404,0.907895,28.700206,0.928105,27.950524
0.02,550,0.2,0.8,18,4,1.0,7.323579,12.9866,0.901316,28.584832,0.921569,27.633799
0.02,550,0.2,0.8,18,5,0.8,8.09699,12.0032,0.914474,29.004002,0.915033,28.197228
0.02,550,0.2,0.8,18,5,0.9,8.31812,11.9919,0.907895,29.539685,0.941176,28.628185
0.02,550,0.2,0.8,18,5,1.0,7.090031,12.1943,0.888158,27.526197,0.888889,26.374384
0.02,550,0.2,0.8,20,4,0.8,7.562841,12.6223,0.907895,28.558791,0.915033,27.747952
0.02,550,0.2,0.8,20,4,0.9,7.785311,12.64,0.907895,29.076585,0.934641,28.210622
0.02,550,0.2,0.8,20,4,1.0,7.381503,12.9158,0.901316,28.3867,0.915033,27.678787
0.02,550,0.2,0.8,20,5,0.8,8.521544,11.9151,0.927632,29.792429,0.954248,28.958147
0.02,550,0.2,0.8,20,5,0.9,7.850144,12.0531,0.907895,28.661403,0.921569,27.7534
0.02,550,0.2,0.8,20,5,1.0,8.069377,12.128,0.901316,29.463142,0.934641,28.266714
0.02,550,0.2,0.8,22,4,0.8,7.963859,12.6849,0.921053,29.394528,0.934641,28.61263
0.02,550,0.2,0.8,22,4,0.9,7.531942,12.7149,0.907895,28.576567,0.921569,27.778786
0.02,550,0.2,0.8,22,4,1.0,7.559331,12.9615,0.907895,28.87957,0.941176,28.080148
0.02,550,0.2,0.8,22,5,0.8,8.266795,12.0735,0.914474,29.285591,0.934641,28.607073
0.02,550,0.2,0.8,22,5,0.9,7.613061,12.0946,0.901316,28.139625,0.921569,27.320769
0.02,550,0.2,0.8,22,5,1.0,7.103842,12.3417,0.907895,27.502975,0.901961,26.549373
0.02,550,0.2,0.8,25,4,0.8,7.924541,12.6743,0.907895,29.21266,0.934641,28.523339
0.02,550,0.2,0.8,25,4,0.9,8.034914,12.7652,0.914474,29.51785,0.941176,28.835046
0.02,550,0.2,0.8,25,4,1.0,7.267054,13.1365,0.914474,28.264591,0.928105,27.670583
0.02,550,0.2,0.8,25,5,0.8,8.213421,12.1648,0.914474,29.255198,0.934641,28.591685
0.02,550,0.2,0.8,25,5,0.9,8.334893,12.2018,0.921053,29.658808,0.947712,28.871594
0.02,550,0.2,0.8,25,5,1.0,7.886406,12.3413,0.914474,28.922473,0.941176,28.114123
0.02,550,0.2,0.8,30,4,0.8,8.153022,12.82,0.921053,29.814592,0.941176,29.126085
0.02,550,0.2,0.8,30,4,0.9,8.028112,12.9207,0.914474,29.673331,0.934641,28.976912
0.02,550,0.2,0.8,30,4,1.0,7.862319,13.2367,0.907895,29.471833,0.934641,28.961334
0.02,550,0.2,0.8,30,5,0.8,8.151524,12.2934,0.907895,29.166356,0.947712,28.596479
0.02,550,0.2,0.8,30,5,0.9,8.124623,12.3945,0.901316,29.239931,0.941176,28.64379
0.02,550,0.2,0.8,30,5,1.0,7.784467,12.6306,0.894737,28.942556,0.934641,28.199511
0.02,600,0.15,0.85,15,4,0.8,5.520179,15.1421,0.907895,27.270214,0.882353,26.182497
0.02,600,0.15,0.85,15,4,0.9,5.774441,15.2962,0.921053,27.750579,0.921569,26.845089
0.02,600,0.15,0.85,15,4,1.0,5.42172,15.6399,0.914474,27.47666,0.908497,26.483316
0.02,600,0.15,0.85,15,5,0.8,6.65173,14.0302,0.921053,28.44695,0.915033,27.33367
0.02,600,0.15,0.85,15,5,0.9,6.040032,14.2844,0.907895,27.338596,0.908497,26.364442
0.02,600,0.15,0.85,15,5,1.0,5.697882,14.9869,0.907895,27.394082,0.908497,26.382687
0.02,600,0.15,0.85,18,4,0.8,5.687948,15.3378,0.921053,27.711308,0.921569,26.713678
0.02,600,0.15,0.85,18,4,0.9,4.972052,15.6691,0.901316,26.520437,0.895425,25.613221
0.02,600,0.15,0.85,18,4,1.0,5.190057,15.8395,0.914474,27.231216,0.915033,26.219591
0.02,600,0.15,0.85,18,5,0.8,6.448585,14.4878,0.921053,28.356068,0.921569,27.384994
0.02,600,0.15,0.85,18,5,0.9,6.086,14.4178,0.907895,27.556685,0.908497,26.589775
0.02,600,0.15,0.85,18,5,1.0,6.044887,14.4178,0.914474,27.705056,0.901961,26.50758
0.02,600,0.15,0.85,20,4,0.8,6.389043,15.328,0.921053,29.109202,0.928105,28.106093
0.02,600,0.15,0.85,20,4,0.9,5.852783,15.4088,0.907895,27.978476,0.928105,27.114334
0.02,600,0.15,0.85,20,4,1.0,5.680493,15.5696,0.907895,28.053378,0.921569,26.930632
0.02,600,0.15,0.85,20,5,0.8,6.610428,14.4177,0.927632,28.441663,0.928105,27.638561
0.02,600,0.15,0.85,20,5,0.9,6.211916,14.4182,0.907895,27.933625,0.901961,26.842075
0.02,600,0.15,0.85,20,5,1.0,5.666426,14.4259,0.881579,26.737471,0.901961,25.758776
0.02,600,0.15,0.85,22,4,0.8,6.192808,15.2942,0.914474,28.642244,0.934641,27.679844
0.02,600,0.15,0.85,22,4,0.9,5.955728,15.4199,0.914474,28.220943,0.928105,27.33131
0.02,600,0.15,0.85,22,4,1.0,5.362568,15.9098,0.914474,27.679138,0.915033,26.634968
0.02,600,0.15,0.85,22,5,0.8,6.867617,14.4788,0.921053,29.130603,0.941176,28.213987
0.02,600,0.15,0.85,22,5,0.9,6.345636,14.5656,0.914474,28.177499,0.921569,27.256874
0.02,600,0.15,0.85,22,5,1.0,5.870007,14.9318,0.921053,27.809738,0.915033,26.671844
0.02,600,0.15,0.85,25,4,0.8,5.71067,15.5453,0.921053,27.779388,0.915033,26.966643
0.02,600,0.15,0.85,25,4,0.9,5.81613,15.6608,0.914474,28.089739,0.934641,27.293023
0.02,600,0.15,0.85,25,4,1.0,5.381785,15.859,0.914474,27.170844,0.921569,26.622601
0.02,600,0.15,0.85,25,5,0.8,6.451415,14.6227,0.914474,28.363665,0.928105,27.525526
0.02,600,0.15,0.85,25,5,0.9,6.183565,14.8753,0.914474,28.057352,0.921569,27.242461
0.02,600,0.15,0.85,25,5,1.0,5.438158,15.0775,0.894737,26.664409,0.901961,25.95386
0.02,600,0.15,0.85,30,4,0.8,6.010161,15.5486,0.914474,28.455198,0.934641,27.568882
0.02,600,0.15,0.85,30,4,0.9,5.744032,15.7081,0.921053,27.921185,0.928105,27.19619
0.02,600,0.15,0.85,30,4,1.0,5.247811,15.9581,0.907895,27.33671,0.908497,26.45376
0.02,600,0.15,0.85,30,5,0.8,6.345524,14.7567,0.914474,28.426704,0.941176,27.447784
0.02,600,0.15,0.85,30,5,0.9,6.316774,14.9156,0.921053,28.35998,0.921569,27.549148
0.02,600,0.15,0.85,30,5,1.0,5.752221,15.2034,0.901316,27.547305,0.928105,26.707845
0.02,600,0.2,0.8,15,4,0.8,7.355549,12.3416,0.894737,27.918053,0.901961,27.052731
0.02,600,0.2,0.8,15,4,0.9,7.898781,12.3525,0.901316,28.895112,0.934641,28.150111
0.02,600,0.2,0.8,15,4,1.0,7.332932,13.1852,0.907895,28.499369,0.901961,27.851062
0.02,600,0.2,0.8,15,5,0.8,7.932539,11.795,0.888158,28.333509,0.921569,27.660061
0.02,600,0.2,0.8,15,5,0.9,7.920362,11.7813,0.894737,28.491842,0.934641,27.622017
0.02,600,0.2,0.8,15,5,1.0,7.628586,12.0218,0.914474,28.126508,0.908497,27.278944
0.02,600,0.2,0.8,18,4,0.8,8.159914,12.4259,0.921053,29.586424,0.928105,28.745678
0.02,600,0.2,0.8,18,4,0.9,7.729128,12.5335,0.894737,28.751642,0.934641,27.991756
0.02,600,0.2,0.8,18,4,1.0,7.304471,12.8771,0.901316,28.462965,0.921569,27.486066
0.02,600,0.2,0.8,18,5,0.8,8.078816,11.8909,0.901316,28.819187,0.908497,28.048564
0.02,600,0.2,0.8,18,5,0.9,8.282118,11.8419,0.907895,29.306467,0.934641,28.406135
0.02,600,0.2,0.8,18,5,1.0,7.199326,12.119,0.894737,27.685931,0.888889,26.517634
0.02,600,0.2,0.8,20,4,0.8,7.756121,12.4857,0.914474,28.788596,0.921569,27.997912
0.02,600,0.2,0.8,20,4,0.9,7.903785,12.5101,0.901316,29.166639,0.941176,28.317622
0.02,600,0.2,0.8,20,4,1.0,7.399337,12.7585,0.901316,28.255974,0.908497,27.557138
0.02,600,0.2,0.8,20,5,0.8,8.485163,11.7771,0.927632,29.566736,0.941176,28.747393
0.02,600,0.2,0.8,20,5,0.9,7.981525,11.9251,0.907895,28.790881,0.921569,27.888124
0.02,600,0.2,0.8,20,5,1.0,8.109813,12.0132,0.901316,29.439646,0.934641,28.232861
0.02,600,0.2,0.8,22,4,0.8,7.848474,12.5744,0.907895,29.04897,0.921569,28.271358
0.02,600,0.2,0.8,22,4,0.9,7.487533,12.6212,0.907895,28.407574,0.921569,27.596305
0.02,600,0.2,0.8,22,4,1.0,7.572659,12.8778,0.907895,28.832839,0.941176,28.023145
0.02,600,0.2,0.8,22,5,0.8,8.493366,11.9621,0.914474,29.599534,0.947712,28.948795
0.02,600,0.2,0.8,22,5,0.9,7.71579,11.9876,0.901316,28.231808,0.921569,27.419148
0.02,600,0.2,0.8,22,5,1.0,7.189654,12.2531,0.907895,27.590578,0.895425,26.632391
0.02,600,0.2,0.8,25,4,0.8,8.035766,12.5639,0.907895,29.319552,0.934641,28.635437
0.02,600,0.2,0.8,25,4,0.9,8.037167,12.6682,0.914474,29.421901,0.941176,28.742517
0.02,600,0.2,0.8,25,4,1.0,7.238611,13.0241,0.907895,28.129666,0.928105,27.501368
0.02,600,0.2,0.8,25,5,0.8,8.383611,12.0337,0.914474,29.441189,0.947712,28.800966
0.02,600,0.2,0.8,25,5,0.9,8.426774,12.0441,0.921053,29.692163,0.947712,28.897599
0.02,600,0.2,0.8,25,5,1.0,7.99679,12.2493,0.914474,29.053196,0.934641,28.242892
0.02,600,0.2,0.8,30,4,0.8,8.129205,12.7339,0.914474,29.64277,0.941176,28.992326
0.02,600,0.2,0.8,30,4,0.9,8.117598,12.8186,0.921053,29.72881,0.934641,29.053758
0.02,600,0.2,0.8,30,4,1.0,7.834286,13.1549,0.894737,29.295942,0.934641,28.823486
0.02,600,0.2,0.8,30,5,0.8,8.396343,12.1771,0.914474,29.537919,0.947712,28.969789
0.02,600,0.2,0.8,30,5,0.9,8.439316,12.2919,0.907895,29.758998,0.941176,29.170537
0.02,600,0.2,0.8,30,5,1.0,7.78781,12.5532,0.901316,28.859101,0.928105,28.128772
0.02,700,0.15,0.85,15,4,0.8,5.990357,14.9432,0.907895,27.986194,0.895425,26.923897
0.02,700,0.15,0.85,15,4,0.9,5.78843,14.9573,0.914474,27.475434,0.915033,26.534165
0.02,700,0.15,0.85,15,4,1.0,5.432525,15.3821,0.907895,27.249846,0.901961,26.247124
0.02,700,0.15,0.85,15,5,0.8,6.931244,13.694,0.914474,28.615638,0.915033,27.556531
0.02,700,0.15,0.85,15,5,0.9,6.376899,14.0358,0.914474,27.765371,0.921569,26.789634
0.02,700,0.15,0.85,15,5,1.0,5.760478,14.7854,0.907895,27.302868,0.901961,26.306322
0.02,700,0.15,0.85,18,4,0.8,6.144614,15.0884,0.921053,28.367021,0.928105,27.377623
0.02,700,0.15,0.85,18,4,0.9,5.260806,15.3959,0.901316,26.82365,0.895425,25.917469
0.02,700,0.15,0.85,18,4,1.0,5.4104,15.5807,0.907895,27.390343,0.915033,26.401499
0.02,700,0.15,0.85,18,5,0.8,6.591409,14.2115,0.921053,28.33577,0.908497,27.394325
0.02,700,0.15,0.85,18,5,0.9,6.820611,14.0988,0.914474,28.683395,0.908497,27.740051
0.02,700,0.15,0.85,18,5,1.0,6.074156,14.1276,0.907895,27.521822,0.901961,26.275888
0.02,700,0.15,0.85,20,4,0.8,6.476394,15.043,0.914474,28.969665,0.921569,27.995745
0.02,700,0.15,0.85,20,4,0.9,6.07211,15.1531,0.907895,28.179241,0.934641,27.29729
0.02,700,0.15,0.85,20,4,1.0,5.664743,15.3781,0.914474,27.859761,0.921569,26.707549
0.02,700,0.15,0.85,20,5,0.8,6.703894,14.1627,0.914474,28.357839,0.921569,27.570458
0.02,700,0.15,0.85,20,5,0.9,6.520069,14.1448,0.907895,28.247289,0.915033,27.184912
0.02,700,0.15,0.85,20,5,1.0,5.764141,14.2225,0.881579,26.756335,0.901961,25.750784
0.02,700,0.15,0.85,22,4,0.8,6.581976,15.0237,0.914474,29.13682,0.941176,28.187685
0.02,700,0.15,0.85,22,4,0.9,6.114684,15.1402,0.914474,28.235175,0.928105,27.369571
0.02,700,0.15,0.85,22,4,1.0,5.39865,15.7024,0.921053,27.545041,0.915033,26.499713
0.02,700,0.15,0.85,22,5,0.8,7.064528,14.227,0.921053,29.247043,0.941176,28.356107
0.02,700,0.15,0.85,22,5,0.9,6.548007,14.2813,0.914474,28.231444,0.921569,27.377325
0.02,700,0.15,0.85,22,5,1.0,6.076037,14.6412,0.927632,27.926769,0.915033,26.793293
0.02,700,0.15,0.85,25,4,0.8,5.860047,15.2816,0.921053,27.828264,0.915033,27.00172
0.02,700,0.15,0.85,25,4,0.9,6.003069,15.3736,0.914474,28.18726,0.934641,27.379694
0.02,700,0.15,0.85,25,4,1.0,5.435999,15.703,0.914474,27.121328,0.921569,26.575016
0.02,700,0.15,0.85,25,5,0.8,6.822988,14.3669,0.914474,28.797714,0.934641,28.012884
0.02,700,0.15,0.85,25,5,0.9,6.592146,14.5678,0.914474,28.556672,0.928105,27.752137
0.02,700,0.15,0.85,25,5,1.0,5.542824,14.8678,0.894737,26.65672,0.895425,25.953419
0.02,700,0.15,0.85,30,4,0.8,6.159543,15.305,0.914474,28.499286,0.934641,27.624053
0.02,700,0.15,0.85,30,4,0.9,5.899653,15.4586,0.921053,27.963616,0.928105,27.257907
0.02,700,0.15,0.85,30,4,1.0,5.334622,15.8623,0.907895,27.365383,0.908497,26.53156
0.02,700,0.15,0.85,30,5,0.8,6.416825,14.4709,0.921053,28.230619,0.934641,27.304585
0.02,700,0.15,0.85,30,5,0.9,6.59461,14.649,0.921053,28.634267,0.928105,27.838215
0.02,700,0.15,0.85,30,5,1.0,6.011964,14.9568,0.907895,27.806899,0.934641,26.980708
0.02,700,0.2,0.8,15,4,0.8,7.471439,12.1397,0.894737,27.923505,0.901961,27.082606
0.02,700,0.2,0.8,15,4,0.9,7.870039,12.1334,0.901316,28.609516,0.928105,27.873483
0.02,700,0.2,0.8,15,4,1.0,7.405975,13.0028,0.907895,28.440396,0.915033,27.814752
0.02,700,0.2,0.8,15,5,0.8,8.090483,11.5408,0.894737,28.37083,0.921569,27.721753
0.02,700,0.2,0.8,15,5,0.9,8.008117,11.5439,0.894737,28.387442,0.934641,27.560152
0.02,700,0.2,0.8,15,5,1.0,7.583372,11.8305,0.914474,27.817629,0.908497,26.997285
0.02,700,0.2,0.8,18,4,0.8,8.194182,12.1659,0.921053,29.381271,0.928105,28.554243
0.02,700,0.2,0.8,18,4,0.9,8.094185,12.3194,0.907895,29.274859,0.947712,28.507735
0.02,700,0.2,0.8,18,4,1.0,7.315014,12.7578,0.901316,28.360282,0.921569,27.387872
0.02,700,0.2,0.8,18,5,0.8,8.159843,11.6497,0.901316,28.753191,0.908497,27.969372
0.02,700,0.2,0.8,18,5,0.9,8.36235,11.6427,0.901316,29.218886,0.941176,28.367421
0.02,700,0.2,0.8,18,5,1.0,7.390529,11.9716,0.894737,27.914377,0.895425,26.752623
0.02,700,0.2,0.8,20,4,0.8,7.937741,12.2285,0.914474,28.940758,0.921569,28.104012
0.02,700,0.2,0.8,20,4,0.9,7.713134,12.2988,0.894737,28.573381,0.928105,27.72507
0.02,700,0.2,0.8,20,4,1.0,7.497783,12.617,0.901316,28.318285,0.915033,27.612548
0.02,700,0.2,0.8,20,5,0.8,8.805194,11.5445,0.921053,29.993874,0.947712,29.154903
0.02,700,0.2,0.8,20,5,0.9,8.226719,11.6719,0.907895,29.004178,0.921569,28.125328
0.02,700,0.2,0.8,20,5,1.0,8.240052,11.8217,0.901316,29.529685,0.941176,28.301845
0.02,700,0.2,0.8,22,4,0.8,8.171052,12.299,0.914474,29.400882,0.921569,28.641092
0.02,700,0.2,0.8,22,4,0.9,7.933661,12.4422,0.907895,29.086784,0.928105,28.309497
0.02,700,0.2,0.8,22,4,1.0,7.561749,12.7319,0.907895,28.683859,0.934641,27.855437
0.02,700,0.2,0.8,22,5,0.8,8.641993,11.7223,0.914474,29.677432,0.947712,29.006322
0.02,700,0.2,0.8,22,5,0.9,7.77416,11.7913,0.901316,28.116821,0.921569,27.339595
0.02,700,0.2,0.8,22,5,1.0,7.450519,12.0851,0.907895,27.933478,0.895425,26.986091
0.02,700,0.2,0.8,25,4,0.8,8.60997,12.3867,0.914474,30.285171,0.941176,29.606594
0.02,700,0.2,0.8,25,4,0.9,8.118563,12.4443,0.907895,29.334928,0.934641,28.681379
0.02,700,0.2,0.8,25,4,1.0,7.505521,12.8848,0.907895,28.517132,0.928105,27.89584
0.02,700,0.2,0.8,25,5,0.8,8.589981,11.7323,0.907895,29.538087,0.947712,28.912254
0.02,700,0.2,0.8,25,5,0.9,8.548479,11.7731,0.914474,29.669475,0.941176,28.870104
0.02,700,0.2,0.8,25,5,1.0,8.103061,11.9793,0.914474,29.024937,0.934641,28.185471
0.02,700,0.2,0.8,30,4,0.8,8.255109,12.5317,0.914474,29.698713,0.941176,29.041933
0.02,700,0.2,0.8,30,4,0.9,8.053237,12.6536,0.901316,29.435813,0.934641,28.760077
0.02,700,0.2,0.8,30,4,1.0,7.996597,12.9929,0.894737,29.440733,0.928105,28.986122
0.02,700,0.2,0.8,30,5,0.8,8.532739,11.9663,0.907895,29.573212,0.947712,29.031771
0.02,700,0.2,0.8,30,5,0.9,8.597985,12.0749,0.914474,29.865632,0.941176,29.2709
0.02,700,0.2,0.8,30,5,1.0,7.911471,12.3582,0.901316,28.919489,0.934641,28.181148
0.02,800,0.15,0.85,15,4,0.8,6.158526,14.7175,0.907895,28.092718,0.895425,27.034505
0.02,800,0.15,0.85,15,4,0.9,5.728068,14.677,0.907895,27.10029,0.901961,26.133152
0.02,800,0.15,0.85,15,4,1.0,5.262313,15.2517,0.901316,26.805323,0.901961,25.776339
0.02,800,0.15,0.85,15,5,0.8,7.265787,13.3899,0.921053,28.985485,0.915033,27.921519
0.02,800,0.15,0.85,15,5,0.9,6.454906,13.7682,0.914474,27.656963,0.928105,26.677994
0.02,800,0.15,0.85,15,5,1.0,5.778511,14.6567,0.901316,27.22722,0.901961,26.213753
0.02,800,0.15,0.85,18,4,0.8,6.362928,14.8506,0.921053,28.565275,0.928105,27.576447
0.02,800,0.15,0.85,18,4,0.9,5.497684,15.0998,0.901316,27.021021,0.895425,26.095183
0.02,800,0.15,0.85,18,4,1.0,5.295549,15.3973,0.901316,26.971351,0.915033,25.988444
0.02,800,0.15,0.85,18,5,0.8,6.700404,13.9238,0.921053,28.227706,0.895425,27.324622
0.02,800,0.15,0.85,18,5,0.9,6.814221,13.8843,0.914474,28.439879,0.908497,27.512715
0.02,800,0.15,0.85,18,5,1.0,6.265887,13.9567,0.907895,27.748373,0.901961,26.488479
0.02,800,0.15,0.85,20,4,0.8,6.523721,14.8451,0.921053,28.858984,0.915033,27.892512
0.02,800,0.15,0.85,20,4,0.9,6.174522,14.9547,0.901316,28.178579,0.928105,27.3037
0.02,800,0.15,0.85,20,4,1.0,5.685496,15.2491,0.914474,27.78023,0.915033,26.620072
0.02,800,0.15,0.85,20,5,0.8,7.012299,13.8424,0.914474,28.634612,0.934641,27.867033
0.02,800,0.15,0.85,20,5,0.9,6.783314,13.9104,0.907895,28.49696,0.921569,27.477013
0.02,800,0.15,0.85,20,5,1.0,6.01108,13.9857,0.894737,27.003911,0.901961,26.007871
0.02,800,0.15,0.85,22,4,0.8,6.769568,14.7792,0.914474,29.260882,0.934641,28.318353
0.02,800,0.15,0.85,22,4,0.9,6.170766,14.9215,0.907895,28.138415,0.928105,27.263009
0.02,800,0.15,0.85,22,4,1.0,5.417466,15.5531,0.921053,27.425479,0.908497,26.388035
0.02,800,0.15,0.85,22,5,0.8,7.124303,14.0078,0.921053,29.120195,0.941176,28.25638
0.02,800,0.15,0.85,22,5,0.9,6.792288,14.0518,0.914474,28.474113,0.921569,27.636364
0.02,800,0.15,0.85,22,5,1.0,6.235273,14.4451,0.927632,28.060251,0.915033,26.91569
0.02,800,0.15,0.85,25,4,0.8,6.318722,15.004,0.921053,28.456689,0.928105,27.641431
0.02,800,0.15,0.85,25,4,0.9,6.434204,15.1498,0.921053,28.806471,0.947712,28.018211
0.02,800,0.15,0.85,25,4,1.0,5.619916,15.5555,0.907895,27.330321,0.921569,26.795284
0.02,800,0.15,0.85,25,5,0.8,6.903212,14.0909,0.921053,28.64962,0.934641,27.897347
0.02,800,0.15,0.85,25,5,0.9,6.735182,14.3697,0.914474,28.602142,0.928105,27.84011
0.02,800,0.15,0.85,25,5,1.0,5.461081,14.7336,0.894737,26.377715,0.888889,25.655764
0.02,800,0.15,0.85,30,4,0.8,6.398524,15.079,0.914474,28.714859,0.934641,27.876028
0.02,800,0.15,0.85,30,4,0.9,6.163517,15.1848,0.921053,28.173149,0.928105,27.511853
0.02,800,0.15,0.85,30,4,1.0,5.586647,15.7076,0.907895,27.705703,0.915033,26.880916
0.02,800,0.15,0.85,30,5,0.8,6.683162,14.2749,0.914474,28.531433,0.947712,27.641219
0.02,800,0.15,0.85,30,5,0.9,6.747682,14.4328,0.921053,28.705259,0.928105,27.928208
0.02,800,0.15,0.85,30,5,1.0,6.121181,14.834,0.907895,27.889438,0.934641,27.076356
0.02,800,0.2,0.8,15,4,0.8,7.465124,11.956,0.888158,27.703675,0.901961,26.886247
0.02,800,0.2,0.8,15,4,0.9,7.96207,11.9585,0.901316,28.565545,0.934641,27.882655
0.02,800,0.2,0.8,15,4,1.0,7.546486,12.7775,0.907895,28.556697,0.915033,27.870448
0.02,800,0.2,0.8,15,5,0.8,8.133837,11.3849,0.894737,28.276378,0.921569,27.652618
0.02,800,0.2,0.8,15,5,0.9,7.990165,11.3018,0.894737,28.088538,0.928105,27.282094
0.02,800,0.2,0.8,15,5,1.0,7.561997,11.6428,0.914474,27.604431,0.908497,26.766794
0.02,800,0.2,0.8,18,4,0.8,8.190063,11.9929,0.914474,29.175233,0.928105,28.373066
0.02,800,0.2,0.8,18,4,0.9,8.020645,12.1654,0.901316,28.973945,0.941176,28.206686
0.02,800,0.2,0.8,18,4,1.0,7.360582,12.6031,0.894737,28.318637,0.908497,27.324297
0.02,800,0.2,0.8,18,5,0.8,8.248558,11.3783,0.901316,28.628401,0.915033,27.875405
0.02,800,0.2,0.8,18,5,0.9,8.5365,11.4204,0.901316,29.351964,0.941176,28.493377
0.02,800,0.2,0.8,18,5,1.0,7.490359,11.854,0.894737,27.999551,0.895425,26.834704
0.02,800,0.2,0.8,20,4,0.8,7.974602,12.0192,0.914474,28.759409,0.915033,27.968453
0.02,800,0.2,0.8,20,4,0.9,8.290362,12.1488,0.914474,29.57771,0.941176,28.729503
0.02,800,0.2,0.8,20,4,1.0,7.568241,12.5294,0.901316,28.368862,0.915033,27.665838
0.02,800,0.2,0.8,20,5,0.8,8.870228,11.3216,0.921053,29.876738,0.947712,29.062021
0.02,800,0.2,0.8,20,5,0.9,8.42017,11.4713,0.921053,29.157028,0.928105,28.311662
0.02,800,0.2,0.8,20,5,1.0,8.414382,11.6595,0.901316,29.708066,0.941176,28.488257
0.02,800,0.2,0.8,22,4,0.8,8.331315,12.1098,0.914474,29.509075,0.921569,28.772411
0.02,800,0.2,0.8,22,4,0.9,8.133064,12.2569,0.907895,29.302251,0.928105,28.523075
0.02,800,0.2,0.8,22,4,1.0,7.591571,12.644,0.907895,28.677671,0.934641,27.827149
0.02,800,0.2,0.8,22,5,0.8,8.628557,11.4967,0.914474,29.403238,0.928105,28.753784
0.02,800,0.2,0.8,22,5,0.9,7.91279,11.584,0.901316,28.17288,0.921569,27.409621
0.02,800,0.2,0.8,22,5,1.0,7.501116,11.8819,0.907895,27.817465,0.895425,26.884143
0.02,800,0.2,0.8,25,4,0.8,8.70994,12.2044,0.914474,30.267224,0.941176,29.624315
0.02,800,0.2,0.8,25,4,0.9,8.369342,12.3432,0.907895,29.706582,0.947712,29.081855
0.02,800,0.2,0.8,25,4,1.0,7.668379,12.7819,0.914474,28.698616,0.941176,28.118703
0.02,800,0.2,0.8,25,5,0.8,8.840437,11.564,0.907895,29.835538,0.941176,29.244915
0.02,800,0.2,0.8,25,5,0.9,8.58131,11.5943,0.914474,29.540164,0.941176,28.756958
0.02,800,0.2,0.8,25,5,1.0,8.546201,11.8266,0.921053,29.734056,0.941176,28.919044
0.02,800,0.2,0.8,30,4,0.8,8.387192,12.3693,0.921053,29.778095,0.947712,29.14365
0.02,800,0.2,0.8,30,4,0.9,8.160372,12.4339,0.901316,29.414227,0.934641,28.754686
0.02,800,0.2,0.8,30,4,1.0,8.038193,12.808,0.894737,29.342817,0.928105,28.88443
0.02,800,0.2,0.8,30,5,0.8,8.704072,11.7754,0.907895,29.710059,0.947712,29.18359
0.02,800,0.2,0.8,30,5,0.9,8.683512,11.9004,0.914474,29.859453,0.947712,29.267397
0.02,800,0.2,0.8,30,5,1.0,8.586002,12.1259,0.907895,30.032258,0.934641,29.297911
0.025,400,0.15,0.85,15,4,0.8,5.351692,15.4774,0.901316,27.144304,0.895425,26.180749
0.025,400,0.15,0.85,15,4,0.9,5.037559,15.6869,0.907895,26.863783,0.888889,25.762049
0.025,400,0.15,0.85,15,4,1.0,5.345325,15.8511,0.907895,27.770358,0.888889,26.541787
0.025,400,0.15,0.85,15,5,0.8,6.472091,14.5192,0.921053,28.466203,0.921569,27.463356
0.025,400,0.15,0.85,15,5,0.9,5.611861,14.5287,0.907895,26.869516,0.895425,25.752403
0.025,400,0.15,0.85,15,5,1.0,5.286297,15.0585,0.894737,26.6468,0.888889,25.631051
0.025,400,0.15,0.85,18,4,0.8,5.577109,15.6335,0.921053,27.739455,0.915033,26.787699
0.025,400,0.15,0.85,18,4,0.9,5.527215,15.879,0.921053,27.911144,0.928105,26.93344
0.025,400,0.15,0.85,18,4,1.0,4.696083,16.1534,0.907895,26.777777,0.882353,25.545565
0.025,400,0.15,0.85,18,5,0.8,6.080881,14.8144,0.921053,27.995111,0.915033,26.976132
0.025,400,0.15,0.85,18,5,0.9,6.33301,14.758,0.921053,28.566601,0.921569,27.424013
0.025,400,0.15,0.85,18,5,1.0,5.692391,14.9153,0.914474,27.63054,0.882353,26.300128
0.025,400,0.15,0.85,20,4,0.8,5.483313,15.6504,0.901316,27.681423,0.915033,26.616977
0.025,400,0.15,0.85,20,4,0.9,5.423876,15.6784,0.914474,27.494031,0.901961,26.526173
0.025,400,0.15,0.85,20,4,1.0,5.547714,15.8855,0.907895,28.142607,0.928105,26.980883
0.025,400,0.15,0.85,20,5,0.8,5.908836,14.9285,0.914474,27.651837,0.908497,26.746217
