lr,n_estimators,tau_lo,tau_hi,min_samples_leaf,max_depth,subsample,q_hat,base_w_te,val_PICP,val_MPIW,test_PICP,test_MPIW
0.035,400,0.2,0.8,22,4,0.9,7.095609,12.5983,0.882353,26.307652,0.882927,26.789521
0.035,400,0.2,0.8,22,4,1.0,7.558331,12.6633,0.882353,27.186305,0.887805,27.780002
0.035,400,0.2,0.8,22,5,0.8,8.002822,11.8884,0.877451,27.605707,0.897561,27.89406
0.035,400,0.2,0.8,22,5,0.9,8.486252,11.8281,0.901961,28.462345,0.902439,28.800642
0.035,400,0.2,0.8,22,5,1.0,7.666665,12.3072,0.872549,27.067255,0.887805,27.640518
0.035,400,0.2,0.8,25,4,0.8,6.988282,12.3735,0.867647,25.941339,0.873171,26.35007
0.035,400,0.2,0.8,25,4,0.9,7.605151,12.3843,0.892157,27.180684,0.892683,27.594632
0.035,400,0.2,0.8,25,4,1.0,7.384796,12.8531,0.877451,26.904319,0.897561,27.622659
0.035,400,0.2,0.8,25,5,0.8,7.642897,11.6639,0.882353,26.682307,0.887805,26.949701
0.035,400,0.2,0.8,25,5,0.9,7.50568,12.0313,0.872549,26.589723,0.873171,27.042693
0.035,400,0.2,0.8,25,5,1.0,7.431396,12.2709,0.877451,26.631562,0.878049,27.133653
0.035,400,0.2,0.8,30,4,0.8,6.829965,12.454,0.867647,25.655134,0.868293,26.113957
0.035,400,0.2,0.8,30,4,0.9,7.629701,12.5916,0.892157,27.390929,0.882927,27.85102
0.035,400,0.2,0.8,30,4,1.0,6.955795,12.8461,0.872549,25.933842,0.887805,26.757687
0.035,400,0.2,0.8,30,5,0.8,7.374541,12.0549,0.872549,26.305674,0.873171,26.80401
0.035,400,0.2,0.8,30,5,0.9,6.966223,11.8369,0.872549,25.349145,0.873171,25.769359
0.035,400,0.2,0.8,30,5,1.0,7.731762,12.335,0.882353,27.086124,0.882927,27.798531
0.035,450,0.15,0.85,15,4,0.8,5.650456,14.9964,0.882353,25.793601,0.858537,26.297294
0.035,450,0.15,0.85,15,4,0.9,5.442872,14.9646,0.877451,25.480745,0.868293,25.850345
0.035,450,0.15,0.85,15,4,1.0,5.832501,15.0574,0.877451,26.318075,0.887805,26.722385
0.035,450,0.15,0.85,15,5,0.8,6.554058,14.1037,0.872549,26.695096,0.887805,27.211855
0.035,450,0.15,0.85,15,5,0.9,5.978221,14.0927,0.887255,25.64001,0.868293,26.0491
0.035,450,0.15,0.85,15,5,1.0,5.720995,14.2471,0.872549,25.296298,0.868293,25.689133
0.035,450,0.15,0.85,18,4,0.8,6.233215,14.7626,0.882353,26.942266,0.897561,27.22906
0.035,450,0.15,0.85,18,4,0.9,6.106419,14.7882,0.882353,26.674802,0.892683,27.000988
0.035,450,0.15,0.85,18,4,1.0,6.323433,15.0572,0.897059,27.396505,0.887805,27.704094
0.035,450,0.15,0.85,18,5,0.8,6.501069,14.222,0.887255,26.876496,0.892683,27.224136
0.035,450,0.15,0.85,18,5,0.9,6.330864,14.02,0.882353,26.306038,0.892683,26.681767
0.035,450,0.15,0.85,18,5,1.0,5.97641,14.1473,0.877451,25.874781,0.868293,26.100151
0.035,450,0.15,0.85,20,4,0.8,5.344919,14.9749,0.872549,25.293799,0.853659,25.664771
0.035,450,0.15,0.85,20,4,0.9,6.171975,14.6843,0.887255,26.618116,0.887805,27.028249
0.035,450,0.15,0.85,20,4,1.0,6.133563,14.9453,0.897059,26.853185,0.902439,27.212416
0.035,450,0.15,0.85,20,5,0.8,6.172157,13.9634,0.877451,26.023967,0.853659,26.307703
0.035,450,0.15,0.85,20,5,0.9,6.447824,14.1471,0.887255,26.731613,0.887805,27.042703
0.035,450,0.15,0.85,20,5,1.0,5.959391,14.1333,0.887255,25.850218,0.868293,26.052104
0.035,450,0.15,0.85,22,4,0.8,5.79988,14.7997,0.882353,26.046966,0.882927,26.399484
0.035,450,0.15,0.85,22,4,0.9,6.287102,14.8167,0.892157,26.916302,0.892683,27.390943
0.035,450,0.15,0.85,22,4,1.0,6.168813,14.8472,0.897059,26.73581,0.897561,27.184863
0.035,450,0.15,0.85,22,5,0.8,5.959958,13.9729,0.867647,25.69161,0.84878,25.892831
0.035,450,0.15,0.85,22,5,0.9,6.010114,14.1766,0.882353,25.779507,0.878049,26.196804
0.035,450,0.15,0.85,22,5,1.0,5.448828,14.3044,0.867647,24.832813,0.868293,25.202086
0.035,450,0.15,0.85,25,4,0.8,5.391609,15.025,0.882353,25.375588,0.873171,25.808226
0.035,450,0.15,0.85,25,4,0.9,5.487512,14.767,0.877451,25.223887,0.84878,25.74207
0.035,450,0.15,0.85,25,4,1.0,6.520964,14.9671,0.897059,27.614348,0.897561,28.009003
0.035,450,0.15,0.85,25,5,0.8,6.026769,14.2386,0.882353,26.036243,0.868293,26.29215
0.035,450,0.15,0.85,25,5,0.9,6.057161,14.1576,0.877451,25.913625,0.878049,26.271899
0.035,450,0.15,0.85,25,5,1.0,6.146844,14.2439,0.872549,26.305781,0.892683,26.537541
0.035,450,0.15,0.85,30,4,0.8,5.33846,14.8804,0.882353,25.142065,0.858537,25.557354
0.035,450,0.15,0.85,30,4,0.9,6.393134,14.8608,0.892157,27.058576,0.897561,27.647115
0.035,450,0.15,0.85,30,4,1.0,5.591782,14.9899,0.867647,25.665125,0.887805,26.173489
0.035,450,0.15,0.85,30,5,0.8,6.595018,14.265,0.892157,27.044187,0.878049,27.455032
0.035,450,0.15,0.85,30,5,0.9,5.823069,14.2246,0.872549,25.494809,0.873171,25.870785
0.035,450,0.15,0.85,30,5,1.0,6.102764,14.1816,0.882353,26.012451,0.887805,26.387117
0.035,450,0.2,0.8,15,4,0.8,7.009127,12.3242,0.867647,25.819271,0.863415,26.342427
0.035,450,0.2,0.8,15,4,0.9,7.428453,12.3566,0.872549,26.769552,0.878049,27.21355
0.035,450,0.2,0.8,15,4,1.0,7.340536,12.6233,0.887255,26.520949,0.892683,27.30442
0.035,450,0.2,0.8,15,5,0.8,7.68683,11.5634,0.882353,26.667019,0.882927,26.937017
0.035,450,0.2,0.8,15,5,0.9,7.674485,11.8086,0.877451,26.651155,0.887805,27.157557
0.035,450,0.2,0.8,15,5,1.0,6.96964,12.214,0.877451,25.642749,0.878049,26.15332
0.035,450,0.2,0.8,18,4,0.8,7.309085,12.3823,0.882353,26.549689,0.878049,27.00046
0.035,450,0.2,0.8,18,4,0.9,7.198267,12.228,0.867647,26.177842,0.868293,26.624556
0.035,450,0.2,0.8,18,4,1.0,7.197469,12.7249,0.862745,26.24118,0.878049,27.119855
0.035,450,0.2,0.8,18,5,0.8,7.491875,11.643,0.882353,26.337471,0.868293,26.626765
0.035,450,0.2,0.8,18,5,0.9,7.824581,11.7969,0.877451,26.948323,0.882927,27.44608
0.035,450,0.2,0.8,18,5,1.0,7.558077,11.9808,0.882353,26.523521,0.882927,27.096995
0.035,450,0.2,0.8,20,4,0.8,7.124931,12.4165,0.872549,26.345407,0.882927,26.666396
0.035,450,0.2,0.8,20,4,0.9,7.750244,12.3874,0.887255,27.304649,0.887805,27.887924
0.035,450,0.2,0.8,20,4,1.0,7.070376,12.7439,0.872549,26.369153,0.878049,26.884683
0.035,450,0.2,0.8,20,5,0.8,7.970998,11.4946,0.887255,27.1618,0.878049,27.436626
0.035,450,0.2,0.8,20,5,0.9,7.974472,11.7258,0.887255,27.341731,0.878049,27.67473
0.035,450,0.2,0.8,20,5,1.0,6.825768,12.316,0.872549,25.418197,0.853659,25.967539
0.035,450,0.2,0.8,22,4,0.8,7.749331,12.2609,0.897059,27.350793,0.882927,27.759527
0.035,450,0.2,0.8,22,4,0.9,7.092155,12.4732,0.877451,26.189902,0.882927,26.657492
0.035,450,0.2,0.8,22,4,1.0,7.628036,12.5658,0.882353,27.260715,0.882927,27.82187
0.035,450,0.2,0.8,22,5,0.8,8.116397,11.705,0.877451,27.694795,0.892683,27.937828
0.035,450,0.2,0.8,22,5,0.9,8.495567,11.6787,0.897059,28.366607,0.907317,28.669785
0.035,450,0.2,0.8,22,5,1.0,8.034928,12.1452,0.882353,27.688415,0.887805,28.215039
0.035,450,0.2,0.8,25,4,0.8,7.033252,12.2475,0.862745,25.945802,0.873171,26.31402
0.035,450,0.2,0.8,25,4,0.9,7.480651,12.2799,0.892157,26.810124,0.892683,27.241219
0.035,450,0.2,0.8,25,4,1.0,7.278215,12.7504,0.872549,26.613788,0.887805,27.306826
0.035,450,0.2,0.8,25,5,0.8,7.879207,11.6008,0.892157,27.083252,0.892683,27.359169
0.035,450,0.2,0.8,25,5,0.9,7.468447,11.9578,0.872549,26.433542,0.868293,26.894734
0.035,450,0.2,0.8,25,5,1.0,7.619765,12.1343,0.877451,26.923338,0.882927,27.373849
0.035,450,0.2,0.8,30,4,0.8,7.083751,12.277,0.877451,26.008767,0.882927,26.444519
0.035,450,0.2,0.8,30,4,0.9,7.677006,12.4658,0.892157,27.354664,0.882927,27.819831
0.035,450,0.2,0.8,30,4,1.0,7.441499,12.7121,0.882353,26.816587,0.897561,27.595096
0.035,450,0.2,0.8,30,5,0.8,7.567277,11.8549,0.872549,26.574226,0.873171,26.989492
0.035,450,0.2,0.8,30,5,0.9,6.970987,11.7141,0.872549,25.265472,0.863415,25.656089
0.035,450,0.2,0.8,30,5,1.0,7.727505,12.2144,0.882353,26.986015,0.878049,27.669386
0.035,500,0.15,0.85,15,4,0.8,5.629926,14.7968,0.882353,25.561262,0.858537,26.056615
0.035,500,0.15,0.85,15,4,0.9,5.554955,14.7639,0.867647,25.540653,0.868293,25.873783
0.035,500,0.15,0.85,15,4,1.0,5.85103,15.0013,0.877451,26.307449,0.887805,26.703404
0.035,500,0.15,0.85,15,5,0.8,6.789946,13.9986,0.882353,27.049998,0.887805,27.578533
0.035,500,0.15,0.85,15,5,0.9,5.989939,14.0022,0.882353,25.585452,0.873171,25.982118
0.035,500,0.15,0.85,15,5,1.0,5.754191,14.1699,0.872549,25.283378,0.868293,25.678244
0.035,500,0.15,0.85,18,4,0.8,6.23666,14.6757,0.882353,26.848767,0.887805,27.149049
0.035,500,0.15,0.85,18,4,0.9,6.142923,14.625,0.882353,26.616725,0.887805,26.910862
0.035,500,0.15,0.85,18,4,1.0,6.297637,14.9529,0.897059,27.242087,0.887805,27.54818
0.035,500,0.15,0.85,18,5,0.8,6.460177,14.1242,0.887255,26.7104,0.887805,27.044524
0.035,500,0.15,0.85,18,5,0.9,6.425961,13.9075,0.877451,26.367853,0.892683,26.75942
0.035,500,0.15,0.85,18,5,1.0,6.371827,14.0273,0.882353,26.53085,0.868293,26.770962
0.035,500,0.15,0.85,20,4,0.8,5.516055,14.8691,0.872549,25.535648,0.858537,25.901182
0.035,500,0.15,0.85,20,4,0.9,6.174456,14.5612,0.887255,26.514649,0.887805,26.910065
0.035,500,0.15,0.85,20,4,1.0,6.12288,14.8053,0.897059,26.722265,0.902439,27.051071
0.035,500,0.15,0.85,20,5,0.8,6.22557,13.8088,0.877451,25.982842,0.84878,26.259908
0.035,500,0.15,0.85,20,5,0.9,6.511214,14.0389,0.882353,26.744309,0.887805,27.061329
0.035,500,0.15,0.85,20,5,1.0,6.00801,14.0048,0.882353,25.819982,0.873171,26.020804
0.035,500,0.15,0.85,22,4,0.8,5.801801,14.633,0.882353,25.887774,0.882927,26.23663
0.035,500,0.15,0.85,22,4,0.9,6.388053,14.7061,0.892157,27.014049,0.892683,27.482228
0.035,500,0.15,0.85,22,4,1.0,6.434598,14.7158,0.897059,27.12575,0.897561,27.585017
0.035,500,0.15,0.85,22,5,0.8,6.110953,13.8486,0.867647,25.880319,0.858537,26.070537
0.035,500,0.15,0.85,22,5,0.9,6.290099,13.992,0.882353,26.177837,0.878049,26.572216
0.035,500,0.15,0.85,22,5,1.0,5.439068,14.232,0.867647,24.755476,0.868293,25.110161
0.035,500,0.15,0.85,25,4,0.8,5.59489,14.8563,0.882353,25.622764,0.878049,26.046089
0.035,500,0.15,0.85,25,4,0.9,5.364212,14.6588,0.867647,24.870039,0.84878,25.387244
0.035,500,0.15,0.85,25,4,1.0,6.812622,14.8565,0.897059,28.083966,0.902439,28.481774
0.035,500,0.15,0.85,25,5,0.8,6.453517,14.1237,0.887255,26.784003,0.868293,27.030733
0.035,500,0.15,0.85,25,5,0.9,6.123084,13.9993,0.877451,25.907446,0.873171,26.245501
0.035,500,0.15,0.85,25,5,1.0,6.293664,14.1418,0.877451,26.493958,0.892683,26.729169
0.035,500,0.15,0.85,30,4,0.8,5.48975,14.7224,0.887255,25.299758,0.863415,25.701869
0.035,500,0.15,0.85,30,4,0.9,6.397788,14.7447,0.892157,26.95026,0.887805,27.540269
0.035,500,0.15,0.85,30,4,1.0,5.603253,14.9016,0.867647,25.602875,0.878049,26.10814
0.035,500,0.15,0.85,30,5,0.8,6.93742,14.0889,0.897059,27.577489,0.897561,27.963748
0.035,500,0.15,0.85,30,5,0.9,6.131468,14.0849,0.872549,25.999564,0.873171,26.34779
0.035,500,0.15,0.85,30,5,1.0,6.06022,14.0764,0.882353,25.82959,0.887805,26.196817
0.035,500,0.2,0.8,15,4,0.8,7.056979,12.1943,0.867647,25.790042,0.863415,26.308218
0.035,500,0.2,0.8,15,4,0.9,7.57584,12.2292,0.872549,26.923674,0.878049,27.380848
0.035,500,0.2,0.8,15,4,1.0,7.41691,12.5965,0.892157,26.654969,0.892683,27.43032
0.035,500,0.2,0.8,15,5,0.8,7.503761,11.4232,0.872549,26.142787,0.868293,26.430763
0.035,500,0.2,0.8,15,5,0.9,7.603117,11.6268,0.867647,26.349705,0.882927,26.833068
0.035,500,0.2,0.8,15,5,1.0,7.105862,12.0737,0.867647,25.775158,0.882927,26.285374
0.035,500,0.2,0.8,18,4,0.8,7.286595,12.2617,0.882353,26.387456,0.878049,26.834854
0.035,500,0.2,0.8,18,4,0.9,7.202101,12.1315,0.867647,26.103922,0.863415,26.535729
0.035,500,0.2,0.8,18,4,1.0,7.258379,12.6061,0.862745,26.257083,0.878049,27.122874
0.035,500,0.2,0.8,18,5,0.8,7.74639,11.508,0.882353,26.712194,0.868293,27.000783
0.035,500,0.2,0.8,18,5,0.9,7.941176,11.662,0.877451,27.048411,0.882927,27.544397
0.035,500,0.2,0.8,18,5,1.0,7.564128,11.9077,0.877451,26.483079,0.882927,27.035994
0.035,500,0.2,0.8,20,4,0.8,7.404253,12.2913,0.877451,26.772613,0.882927,27.099771
0.035,500,0.2,0.8,20,4,0.9,7.859424,12.245,0.887255,27.416428,0.887805,27.963859
0.035,500,0.2,0.8,20,4,1.0,7.081858,12.6604,0.867647,26.317863,0.878049,26.824068
0.035,500,0.2,0.8,20,5,0.8,8.036332,11.356,0.882353,27.171094,0.882927,27.428625
0.035,500,0.2,0.8,20,5,0.9,8.205653,11.6277,0.887255,27.696648,0.878049,28.038965
0.035,500,0.2,0.8,20,5,1.0,7.028302,12.1591,0.877451,25.686209,0.858537,26.21572
0.035,500,0.2,0.8,22,4,0.8,7.891124,12.1611,0.897059,27.519578,0.892683,27.943341
0.035,500,0.2,0.8,22,4,0.9,7.247109,12.3124,0.877451,26.3454,0.873171,26.806626
0.035,500,0.2,0.8,22,4,1.0,7.33404,12.4981,0.882353,26.603814,0.878049,27.166137
0.035,500,0.2,0.8,22,5,0.8,8.431158,11.5818,0.882353,28.199666,0.902439,28.44409
0.035,500,0.2,0.8,22,5,0.9,8.386332,11.5899,0.892157,28.070767,0.902439,28.362604
0.035,500,0.2,0.8,22,5,1.0,8.005307,12.092,0.882353,27.565665,0.887805,28.102651
0.035,500,0.2,0.8,25,4,0.8,7.265152,12.1485,0.862745,26.319879,0.878049,26.678768
0.035,500,0.2,0.8,25,4,0.9,7.873759,12.1878,0.887255,27.501158,0.892683,27.935312
0.035,500,0.2,0.8,25,4,1.0,7.108014,12.6723,0.872549,26.190428,0.878049,26.888305
0.035,500,0.2,0.8,25,5,0.8,8.089935,11.4893,0.892157,27.42381,0.892683,27.669194
0.035,500,0.2,0.8,25,5,0.9,7.554283,11.8226,0.872549,26.504266,0.873171,26.931139
0.035,500,0.2,0.8,25,5,1.0,7.670326,11.9895,0.877451,26.918715,0.878049,27.3302
0.035,500,0.2,0.8,30,4,0.8,7.243779,12.1612,0.882353,26.221433,0.887805,26.648733
0.035,500,0.2,0.8,30,4,0.9,7.611011,12.3281,0.887255,27.100021,0.882927,27.550107
0.035,500,0.2,0.8,30,4,1.0,7.509601,12.6305,0.882353,26.888944,0.902439,27.649667
0.035,500,0.2,0.8,30,5,0.8,7.682592,11.714,0.872549,26.672035,0.873171,27.079169
0.035,500,0.2,0.8,30,5,0.9,7.139366,11.6205,0.877451,25.529121,0.873171,25.899255
0.035,500,0.2,0.8,30,5,1.0,7.748136,12.1675,0.882353,26.994759,0.882927,27.66377
0.035,550,0.15,0.85,15,4,0.8,6.179809,14.652,0.882353,26.518576,0.873171,27.01161
0.035,550,0.15,0.85,15,4,0.9,5.587689,14.6451,0.867647,25.495599,0.868293,25.82051
0.035,550,0.15,0.85,15,4,1.0,5.799703,14.9163,0.877451,26.120728,0.887805,26.51574
0.035,550,0.15,0.85,15,5,0.8,6.739884,13.8649,0.877451,26.81504,0.878049,27.344678
0.035,550,0.15,0.85,15,5,0.9,5.997132,13.8592,0.882353,25.459787,0.868293,25.85346
0.035,550,0.15,0.85,15,5,1.0,5.870476,14.0906,0.877451,25.426799,0.868293,25.831552
0.035,550,0.15,0.85,18,4,0.8,6.389993,14.5652,0.882353,27.043015,0.887805,27.34519
0.035,550,0.15,0.85,18,4,0.9,6.142515,14.5085,0.882353,26.508669,0.882927,26.793544
0.035,550,0.15,0.85,18,4,1.0,6.297253,14.8938,0.897059,27.194121,0.887805,27.488321
0.035,550,0.15,0.85,18,5,0.8,6.404092,14.0153,0.887255,26.459869,0.882927,26.823484
0.035,550,0.15,0.85,18,5,0.9,6.32904,13.7558,0.877451,26.017008,0.882927,26.413831
0.035,550,0.15,0.85,18,5,1.0,6.388879,13.9434,0.882353,26.472001,0.878049,26.721121
0.035,550,0.15,0.85,20,4,0.8,5.725973,14.7285,0.872549,25.80753,0.863415,26.180436
0.035,550,0.15,0.85,20,4,0.9,6.01423,14.435,0.882353,26.066896,0.882927,26.463482
0.035,550,0.15,0.85,20,4,1.0,6.064408,14.6742,0.892157,26.458068,0.897561,26.802967
0.035,550,0.15,0.85,20,5,0.8,6.493305,13.672,0.877451,26.387156,0.853659,26.658658
0.035,550,0.15,0.85,20,5,0.9,6.676281,13.8657,0.882353,26.910829,0.887805,27.218248
0.035,550,0.15,0.85,20,5,1.0,6.074353,13.8873,0.877451,25.891949,0.873171,26.036018
0.035,550,0.15,0.85,22,4,0.8,5.886518,14.5776,0.882353,26.000263,0.882927,26.350674
0.035,550,0.15,0.85,22,4,0.9,6.515037,14.5749,0.892157,27.135286,0.892683,27.605006
0.035,550,0.15,0.85,22,4,1.0,6.460653,14.6297,0.897059,27.099172,0.897561,27.550996
0.035,550,0.15,0.85,22,5,0.8,6.175524,13.7415,0.867647,25.927398,0.858537,26.092574
0.035,550,0.15,0.85,22,5,0.9,6.491905,13.8918,0.882353,26.49764,0.882927,26.875614
0.035,550,0.15,0.85,22,5,1.0,5.44845,14.151,0.862745,24.678289,0.868293,25.047921
0.035,550,0.15,0.85,25,4,0.8,5.859799,14.748,0.882353,26.059578,0.882927,26.467548
0.035,550,0.15,0.85,25,4,0.9,5.622603,14.5308,0.877451,25.254355,0.853659,25.775966
0.035,550,0.15,0.85,25,4,1.0,6.816728,14.7814,0.897059,28.014596,0.902439,28.414889
0.035,550,0.15,0.85,25,5,0.8,6.566441,13.9577,0.892157,26.850565,0.873171,27.09057
0.035,550,0.15,0.85,25,5,0.9,6.289411,13.8945,0.877451,26.140498,0.873171,26.473291
0.035,550,0.15,0.85,25,5,1.0,6.412294,14.0609,0.887255,26.664205,0.892683,26.885491
0.035,550,0.15,0.85,30,4,0.8,5.627313,14.5747,0.882353,25.439216,0.868293,25.82937
0.035,550,0.15,0.85,30,4,0.9,6.464515,14.6684,0.892157,27.014705,0.892683,27.597433
0.035,550,0.15,0.85,30,4,1.0,5.64615,14.8631,0.867647,25.646477,0.882927,26.1554
0.035,550,0.15,0.85,30,5,0.8,7.196025,13.9554,0.901961,27.981187,0.897561,28.347475
0.035,550,0.15,0.85,30,5,0.9,6.364032,13.8826,0.872549,26.275065,0.873171,26.610633
0.035,550,0.15,0.85,30,5,1.0,6.106275,14.0109,0.882353,25.871338,0.887805,26.223441
0.035,550,0.2,0.8,15,4,0.8,7.135928,12.0754,0.867647,25.838085,0.863415,26.347283
0.035,550,0.2,0.8,15,4,0.9,7.546596,12.156,0.872549,26.776646,0.878049,27.249173
0.035,550,0.2,0.8,15,4,1.0,7.467837,12.494,0.887255,26.673578,0.892683,27.429678
0.035,550,0.2,0.8,15,5,0.8,7.760447,11.2559,0.872549,26.505248,0.873171,26.776749
0.035,550,0.2,0.8,15,5,0.9,7.878371,11.5525,0.872549,26.827577,0.887805,27.30923
0.035,550,0.2,0.8,15,5,1.0,7.119033,11.9775,0.867647,25.68214,0.882927,26.215555
0.035,550,0.2,0.8,18,4,0.8,7.28786,12.1519,0.882353,26.300627,0.873171,26.727665
0.035,550,0.2,0.8,18,4,0.9,7.278958,12.0177,0.867647,26.135578,0.868293,26.575601
0.035,550,0.2,0.8,18,4,1.0,7.289615,12.4977,0.862745,26.239607,0.878049,27.076913
0.035,550,0.2,0.8,18,5,0.8,7.967137,11.4026,0.882353,27.061112,0.878049,27.336876
0.035,550,0.2,0.8,18,5,0.9,8.064702,11.5698,0.882353,27.187649,0.887805,27.699229
0.035,550,0.2,0.8,18,5,1.0,7.602962,11.8265,0.877451,26.512876,0.882927,27.032442
0.035,550,0.2,0.8,20,4,0.8,7.464466,12.1933,0.877451,26.798994,0.878049,27.122204
0.035,550,0.2,0.8,20,4,0.9,7.908859,12.1047,0.887255,27.378418,0.882927,27.922443
0.035,550,0.2,0.8,20,4,1.0,7.214864,12.589,0.872549,26.532065,0.878049,27.018754
0.035,550,0.2,0.8,20,5,0.8,8.121121,11.2805,0.872549,27.274525,0.882927,27.52278
0.035,550,0.2,0.8,20,5,0.9,8.230605,11.542,0.887255,27.662037,0.878049,28.003234
0.035,550,0.2,0.8,20,5,1.0,7.031421,12.0573,0.877451,25.591511,0.858537,26.120108
0.035,550,0.2,0.8,22,4,0.8,8.192175,12.0586,0.897059,28.032603,0.897561,28.44298
0.035,550,0.2,0.8,22,4,0.9,7.160948,12.2019,0.877451,26.068206,0.868293,26.52375
0.035,550,0.2,0.8,22,4,1.0,7.216877,12.37,0.872549,26.258652,0.873171,26.803724
0.035,550,0.2,0.8,22,5,0.8,8.376409,11.4552,0.877451,27.973277,0.902439,28.20805
0.035,550,0.2,0.8,22,5,0.9,8.538869,11.4025,0.887255,28.218459,0.897561,28.480221
0.035,550,0.2,0.8,22,5,1.0,7.946879,11.9634,0.882353,27.331907,0.882927,27.857198
0.035,550,0.2,0.8,25,4,0.8,7.40585,12.016,0.867647,26.485033,0.873171,26.827708
0.035,550,0.2,0.8,25,4,0.9,7.81879,12.0839,0.887255,27.313958,0.892683,27.721478
0.035,550,0.2,0.8,25,4,1.0,7.131237,12.6415,0.872549,26.202572,0.878049,26.903944
0.035,550,0.2,0.8,25,5,0.8,8.207539,11.3654,0.882353,27.554658,0.892683,27.780526
0.035,550,0.2,0.8,25,5,0.9,7.833853,11.6804,0.872549,26.968172,0.878049,27.348123
0.035,550,0.2,0.8,25,5,1.0,7.645736,11.8791,0.877451,26.777859,0.878049,27.170553
0.035,550,0.2,0.8,30,4,0.8,7.409186,12.0716,0.882353,26.485468,0.887805,26.889978
0.035,550,0.2,0.8,30,4,0.9,7.675405,12.2097,0.887255,27.112753,0.878049,27.56056
0.035,550,0.2,0.8,30,4,1.0,7.59959,12.5215,0.887255,26.98221,0.902439,27.720637
0.035,550,0.2,0.8,30,5,0.8,7.700547,11.624,0.872549,26.621364,0.868293,27.025083
0.035,550,0.2,0.8,30,5,0.9,7.097483,11.4429,0.867647,25.301469,0.863415,25.637884
0.035,550,0.2,0.8,30,5,1.0,7.749609,12.0157,0.877451,26.840341,0.882927,27.514871
0.035,600,0.15,0.85,15,4,0.8,6.404005,14.5485,0.882353,26.861537,0.878049,27.356461
0.035,600,0.15,0.85,15,4,0.9,5.631453,14.5153,0.867647,25.473488,0.873171,25.778172
0.035,600,0.15,0.85,15,4,1.0,5.86072,14.8156,0.877451,26.132691,0.887805,26.537029
0.035,600,0.15,0.85,15,5,0.8,6.821997,13.7542,0.872549,26.886328,0.882927,27.398146
0.035,600,0.15,0.85,15,5,0.9,6.07174,13.7464,0.882353,25.502501,0.868293,25.889906
0.035,600,0.15,0.85,15,5,1.0,5.895646,14.0026,0.872549,25.375913,0.868293,25.793904
0.035,600,0.15,0.85,18,4,0.8,6.575673,14.4562,0.887255,27.313182,0.892683,27.607593
0.035,600,0.15,0.85,18,4,0.9,6.061085,14.4025,0.877451,26.238426,0.882927,26.524629
0.035,600,0.15,0.85,18,4,1.0,6.258598,14.8192,0.897059,27.045631,0.882927,27.336421
0.035,600,0.15,0.85,18,5,0.8,6.394387,13.911,0.877451,26.341522,0.878049,26.699761
0.035,600,0.15,0.85,18,5,0.9,6.576397,13.6316,0.872549,26.400482,0.887805,26.784359
0.035,600,0.15,0.85,18,5,1.0,6.395825,13.883,0.882353,26.42981,0.868293,26.674607
0.035,600,0.15,0.85,20,4,0.8,5.998624,14.6198,0.872549,26.267873,0.873171,26.617059
0.035,600,0.15,0.85,20,4,0.9,5.85426,14.3404,0.877451,25.649228,0.873171,26.048935
0.035,600,0.15,0.85,20,4,1.0,6.049035,14.6474,0.892157,26.397433,0.897561,26.745466
0.035,600,0.15,0.85,20,5,0.8,6.590841,13.5737,0.877451,26.474504,0.858537,26.755347
0.035,600,0.15,0.85,20,5,0.9,6.721231,13.7225,0.877451,26.856622,0.882927,27.164931
0.035,600,0.15,0.85,20,5,1.0,6.12875,13.7901,0.877451,25.900696,0.873171,26.047593
0.035,600,0.15,0.85,22,4,0.8,5.842422,14.4957,0.877451,25.833854,0.873171,26.180502
0.035,600,0.15,0.85,22,4,0.9,6.477198,14.4651,0.887255,26.937456,0.892683,27.419478
0.035,600,0.15,0.85,22,4,1.0,6.600671,14.5587,0.897059,27.308548,0.902439,27.759998
0.035,600,0.15,0.85,22,5,0.8,6.450656,13.5749,0.867647,26.344993,0.863415,26.476168
0.035,600,0.15,0.85,22,5,0.9,6.39207,13.7495,0.882353,26.196109,0.878049,26.53363
0.035,600,0.15,0.85,22,5,1.0,5.602669,14.068,0.862745,24.913339,0.873171,25.27329
0.035,600,0.15,0.85,25,4,0.8,6.034102,14.641,0.877451,26.293609,0.882927,26.709176
0.035,600,0.15,0.85,25,4,0.9,5.733439,14.4135,0.877451,25.371322,0.858537,25.880358
0.035,600,0.15,0.85,25,4,1.0,6.821175,14.7431,0.892157,27.979997,0.897561,28.385444
0.035,600,0.15,0.85,25,5,0.8,6.895932,13.8533,0.892157,27.418173,0.882927,27.645191
0.035,600,0.15,0.85,25,5,0.9,6.369765,13.7838,0.877451,26.18155,0.873171,26.523293
0.035,600,0.15,0.85,25,5,1.0,6.576164,13.9585,0.882353,26.906704,0.897561,27.110874
0.035,600,0.15,0.85,30,4,0.8,5.4535,14.4642,0.877451,24.970344,0.853659,25.371231
0.035,600,0.15,0.85,30,4,0.9,6.435023,14.5601,0.887255,26.887882,0.887805,27.430186
0.035,600,0.15,0.85,30,4,1.0,5.668475,14.7901,0.867647,25.625439,0.878049,26.127073
0.035,600,0.15,0.85,30,5,0.8,7.305002,13.8683,0.901961,28.13364,0.897561,28.478286
0.035,600,0.15,0.85,30,5,0.9,6.494937,13.8069,0.872549,26.484383,0.878049,26.796744
